报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,82.951,6.8329,12.14,3.43,-7.38%,-146.78万,-119.16%,3.63,24.184,,3.3444,PE；PB,14.65亿,5.47亿,-0.43%,24.77亿,3.78亿,,40%: 最新年度营业收入下滑；最新年度净利润同比下降,王丽丽
2026-03-31,82.951,6.8329,12.14,3.43,-7.38%,-146.78万,-119.16%,3.63,6.046,,3.3444,PE；PB,14.65亿,5.47亿,-0.43%,24.77亿,3.78亿,,,王丽丽
2025,89.169,6.8329,13.05,13.52,-8.80%,-1165.02万,-121.88%,3.63,6.5953,,3.595,PE；PB,15.32亿,5.48亿,-0.86%,24.82亿,3.38亿,0.06999999999999999,,王丽丽
2024,76.323,6.8329,11.17,14.82,-6.63%,5324.73万,-36.72%,3.71,5.15,143.389,3.0108,PE；PB,14.26亿,6.01亿,3.59%,25.32亿,3.56亿,0.12,,王丽丽
2023,66.157,6.8344,9.68,15.88,-23.42%,8414.95万,-69.53%,3.79,4.1661,78.5077,2.5541,PE；PB,15.16亿,6.33亿,5.30%,25.91亿,2.74亿,0.3,,王丽丽
2022,59.663,6.8108,8.76,20.73,12.82%,2.76亿,21.28%,3.96,2.8781,21.5392,2.2121,PE；PB,15.48亿,7.68亿,13.33%,27.08亿,4.00亿,0.05,,王丽丽
2021,69.325,6.7634,10.25,18.38,23.18%,2.28亿,18.58%,3.4,3.7718,30.3704,3.0147,PE；PB,14.36亿,5.51亿,12.39%,23.15亿,3.39亿,0.15,,王丽丽
2020,78.602,5.6467,13.92,14.92,-12.93%,1.92亿,-26.24%,3.15,5.2682,48.6713,4.419,PE；PB,12.08亿,4.39亿,12.87%,21.30亿,2.75亿,0.05,,王丽丽
2019,84.87,5.6467,15.03,17.13,43.37%,2.60亿,37.88%,3.35,4.9545,38.6773,4.4866,PE；PB,6.54亿,2.91亿,15.19%,18.91亿,2.98亿,0.05,,王丽丽
2018,27.725,5.6467,4.91,11.95,-16.16%,1.89亿,136.70%,2.89,2.3201,14.8788,1.699,PE；PB,7.07亿,8107.12万,15.80%,16.33亿,2.92亿,,,王丽丽
2017,,,7.99,14.25,-14.92%,-5.14亿,-211.28%,2.63,,,3.038,PE；PB,7.17亿,-1.02亿,-36.09%,14.83亿,3.44亿,,,王丽丽
2016,,,9.95,16.75,-5.41%,-1.65亿,-320.25%,3.54,,,2.8107,PE；PB,8.74亿,4.13亿,-9.86%,19.98亿,5.86亿,0.01,,王丽丽
2015,,,13.15,17.71,-0.07%,7503.41万,-45.08%,3.67,,101.1538,3.5831,PE；PB,4.44亿,5.83亿,4.24%,20.42亿,6.33亿,0.1,,王丽丽
2014,,,8.23,17.72,57.64%,1.37亿,180.05%,3.64,,32.92,2.261,PE；PB,7.22亿,5.68亿,7.71%,20.23亿,5.17亿,0.1,,王丽丽
2013,,,6.58,11.24,8.18%,4878.98万,24.20%,3.49,,73.1111,1.8854,PE；PB,10.90亿,4.95亿,4.34%,19.42亿,2.88亿,0.15,,王丽丽
2012,,,4.53,10.39,3.89%,3928.39万,-75.52%,3.56,,64.7143,1.2725,PE；PB,9.44亿,5.31亿,3.78%,19.77亿,2.36亿,0.25,,王丽丽
2011,,,5.77,10.0,1.08%,1.60亿,-24.81%,3.74,,19.8966,1.5428,PE；PB,11.43亿,6.35亿,16.04%,20.76亿,2.62亿,0.25,,王丽丽
2010,,,9.87,9.9,-26.75%,2.13亿,-37.41%,3.7,,25.9737,2.6676,PE；PB,12.00亿,6.31亿,21.56%,20.55亿,9408.71万,0.25,,王丽丽
