报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,204.404,8.9927,22.73,16.78,-9.56%,966.62万,-91.79%,6.95,12.1814,2104.6296,3.2705,PE；PB,28.08亿,18.99亿,0.83%,62.59亿,22.24亿,0.23399999999999999,40%: 最新年度营业收入下滑；最新年度净利润同比下降,张天瑜
2026-03-31,204.404,8.9927,22.73,16.78,-9.56%,966.62万,-91.79%,6.95,3.0454,2104.6296,3.2705,PE；PB,28.08亿,18.99亿,0.83%,62.59亿,22.24亿,0.23399999999999999,,张天瑜
2025,226.912,7.6556,29.64,69.88,-14.67%,3.47亿,-48.05%,6.96,3.2472,67.3636,4.2586,PE；PB,37.40亿,18.89亿,4.95%,62.67亿,13.48亿,0.35,,张天瑜
2024,152.32,7.6581,19.89,81.89,6.13%,6.68亿,18.53%,4.71,1.8601,22.6023,4.2229,PE；PB,14.93亿,18.59亿,8.27%,36.13亿,9.80亿,0.38,,张天瑜
2023,115.857,6.3172,18.34,77.16,36.65%,5.64亿,54.47%,4.09,1.5015,24.7838,4.4841,PE；PB,10.25亿,15.09亿,7.32%,31.29亿,12.86亿,0.1,,张天瑜
2022,59.312,4.1419,14.32,56.46,37.41%,3.65亿,-9.10%,3.84,1.0505,29.2245,3.7292,PE；PB,8.64亿,10.48亿,6.45%,24.28亿,10.97亿,0.2,,张天瑜
2021,69.924,2.4195,28.9,41.09,49.78%,4.01亿,41.51%,4.72,1.7017,44.4615,6.1229,PE；PB,4.82亿,7.97亿,9.77%,19.53亿,8.07亿,0.3,,张天瑜
2020,24.938,1.3422,18.58,27.44,43.26%,2.84亿,66.76%,6.46,0.9088,26.9275,2.8762,PE；PB,7.40亿,5.02亿,10.34%,15.62亿,5.14亿,0.4,,张天瑜
2019,13.04,1.2119,10.76,19.15,53.32%,1.70亿,95.95%,9.71,0.6809,13.7949,1.1081,PE；PB,9.40亿,2.99亿,8.88%,13.03亿,1.78亿,0.25,,张天瑜
2018,3.768,0.8,4.71,12.49,121.75%,8679.69万,97.91%,3.7,0.3017,6.5417,1.273,PE；PB,2.65亿,1.76亿,6.95%,4.48亿,1.04亿,0.125,,张天瑜
2017,,,5.12,5.63,63.58%,4385.74万,8.77%,4.11,,13.4737,1.2457,PE；PB,8282.24万,1.05亿,7.79%,3.68亿,7995.31万,,,张天瑜
2016,,,,3.44,5.58%,4032.15万,15.47%,2.38,,,,PE；PB,1.19亿,6407.91万,11.71%,1.43亿,3111.76万,,,张天瑜
2015,,,,3.26,11.62%,3491.83万,38.42%,1.87,,,,PE；PB,7451.16万,3743.27万,10.71%,1.12亿,3051.98万,,,张天瑜
2014,,,,2.92,137.79%,2522.57万,269.56%,1.46,,,,PE；PB,4229.50万,2078.76万,8.63%,8771.76万,3410.36万,,,张天瑜
2013,,,,1.23,5.07%,682.59万,0.03%,5.97,,,,PE；PB,1634.41万,2126.70万,5.56%,2983.98万,1941.56万,,,张天瑜
2012,,,,1.17,False,682.39万,False,8.6,,,,PE；PB,2625.83万,3466.17万,5.83%,4301.38万,1245.59万,,,张天瑜
