报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,2392.728,24.6673,97.0,177.91,34.09%,11.05亿,98.53%,13.14,13.4491,212.5794,7.382,PE；PB,137.41亿,187.39亿,6.64%,356.95亿,94.65亿,,,亨通集团有限公司
2026-03-31,2392.728,24.6673,97.0,177.91,34.09%,11.05亿,98.53%,13.14,3.3623,212.5794,7.382,PE；PB,137.41亿,187.39亿,6.64%,356.95亿,94.65亿,,,亨通集团有限公司
2025,610.022,24.6673,24.73,668.55,11.45%,26.80亿,-3.20%,12.88,0.9125,22.4818,1.92,PE；PB,138.05亿,176.33亿,4.26%,349.27亿,94.33亿,0.22999999999999998,,亨通集团有限公司
2024,418.357,24.6673,16.96,599.84,25.96%,27.69亿,28.57%,11.57,0.6974,14.8772,1.4659,PE；PB,123.29亿,156.65亿,4.95%,309.01亿,90.41亿,0.15,,亨通集团有限公司
2023,287.374,24.6673,11.65,476.22,2.49%,21.54亿,35.77%,10.4,0.6034,13.3908,1.1202,PE；PB,119.41亿,133.02亿,4.68%,281.19亿,83.00亿,0.08,,亨通集团有限公司
2022,345.119,23.6221,14.61,464.64,12.58%,15.86亿,10.44%,9.61,0.7428,21.806,1.5203,PE；PB,101.52亿,115.06亿,3.42%,269.09亿,48.00亿,0.06999999999999999,,亨通集团有限公司
2021,345.116,23.6219,14.61,412.71,27.44%,14.36亿,35.28%,8.69,0.8362,23.9508,1.6812,PE；PB,108.37亿,101.68亿,3.82%,246.50亿,51.53亿,0.06,,亨通集团有限公司
2020,256.046,19.0369,13.45,323.84,8.42%,10.62亿,-22.05%,8.37,0.7907,24.4545,1.6069,PE；PB,113.77亿,89.15亿,3.58%,233.42亿,48.62亿,0.08,,亨通集团有限公司
2019,296.214,19.0369,15.56,298.7,-0.42%,13.62亿,-46.19%,7.06,0.9917,21.6111,2.204,PE；PB,75.14亿,80.99亿,4.48%,164.65亿,46.87亿,0.15,,亨通集团有限公司
2018,219.74,13.5978,16.16,299.95,22.15%,25.32亿,20.27%,6.52,0.7326,12.1504,2.4785,PE；PB,50.56亿,70.39亿,8.83%,135.86亿,45.05亿,0.16,,亨通集团有限公司
2017,,,27.21,245.56,27.18%,21.05亿,59.90%,7.61,,23.4569,3.5756,PE；PB,34.08亿,53.29亿,9.09%,112.21亿,48.99亿,0.11000000000000001,,亨通集团有限公司
2016,,,12.51,193.08,41.74%,13.16亿,129.81%,4.71,,11.7963,2.6561,PE；PB,31.05亿,34.31亿,7.89%,67.89亿,39.34亿,0.047,,亨通集团有限公司
2015,,,10.64,136.22,30.09%,5.73亿,66.44%,3.72,,23.0553,2.8602,PE；PB,23.35亿,22.38亿,5.11%,53.07亿,33.26亿,0.08399999999999999,,亨通集团有限公司
2014,,,4.2,104.71,21.89%,3.44亿,18.25%,9.9,,14.5178,0.4242,PE；PB,19.00亿,17.33亿,3.68%,45.64亿,26.62亿,0.16999999999999998,,亨通集团有限公司
2013,,,3.1,85.91,10.08%,2.91亿,-15.64%,13.07,,3.3084,0.2372,PE；PB,13.86亿,14.58亿,3.80%,31.23亿,21.42亿,0.11000000000000001,,亨通集团有限公司
2012,,,3.0,78.04,16.68%,3.45亿,35.01%,11.87,,1.8007,0.2527,PE；PB,13.86亿,12.05亿,5.09%,28.15亿,17.84亿,0.1,,亨通集团有限公司
2011,,,2.35,66.89,28.94%,2.56亿,7.96%,10.41,,1.9044,0.2257,PE；PB,11.15亿,9.02亿,4.55%,25.09亿,15.84亿,0.2,,亨通集团有限公司
2010,,,5.85,51.87,10.49%,2.37亿,28.73%,8.5,,5.1181,0.6882,PE；PB,8.45亿,6.96亿,9.42%,23.35亿,13.33亿,0.25,,亨通集团有限公司
