报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,174.009,15.9935,10.88,7.592,17.19,-19.73%,1.63亿,-36.24%,6.05,16.81亿,31.76亿,6.02%,109.43亿,5.45亿
2024,192.562,15.9935,12.04,6.826,28.21,-31.41%,1.42亿,-66.10%,5.90,37.64亿,30.29亿,6.18%,115.08亿,7.53亿
2023,376.281,16.0735,23.41,9.1464,41.14,-19.12%,4.19亿,-42.44%,5.82,43.65亿,29.03亿,12.43%,113.95亿,10.35亿
2022,642.1,16.0525,40.0,12.6249,50.86,46.89%,7.29亿,70.35%,5.65,38.73亿,24.99亿,18.45%,109.90亿,9.96亿
2021,895.309,16.0134,55.91,25.8536,34.63,17.82%,4.28亿,-57.36%,5.30,34.43亿,18.14亿,17.37%,99.99亿,8.74亿
2020,592.674,15.4624,38.33,20.1658,29.39,162.13%,10.03亿,606.60%,3.60,19.62亿,14.78亿,41.21%,78.48亿,4.84亿
2019,495.517,15.3744,32.23,44.2031,11.21,27.55%,1.42亿,-86.43%,3.16,23.81亿,5.10亿,17.31%,56.66亿,3.13亿
2018,291.499,15.3744,18.96,33.1626,8.79,31.54%,10.46亿,294.77%,2.98,24.84亿,4.35亿,120.89%,52.56亿,2.36亿
2017,,,18.11,,6.68,13.07%,-5.37亿,-862.34%,1.97,12.11亿,-6.12亿,-83.54%,35.57亿,2.11亿
2016,,,10.82,,5.91,-41.25%,7045.87万,108.38%,2.09,14.23亿,-7452.97万,5.08%,35.24亿,1.55亿
2015,,,13.08,,10.06,39.92%,-8.41亿,-686.30%,1.63,10.32亿,-1.45亿,-91.91%,30.24亿,1.45亿
2014,,,6.67,,7.19,23.31%,1.43亿,199.47%,12.32,5.84亿,7.08亿,13.45%,32.12亿,1.56亿
2013,,,4.95,,5.83,8.47%,4789.31万,-79.43%,15.24,12.30亿,5.64亿,0.84%,29.38亿,3.68亿
2012,,,4.71,,5.38,13.45%,2.33亿,12.17%,16.21,14.23亿,5.69亿,41.92%,31.70亿,1.97亿
2011,,,4.76,,4.74,32.06%,2.08亿,34.40%,18.09,19.94亿,3.96亿,43.80%,27.13亿,6456.26万
2010,,,9.22,,3.59,50.04%,1.54亿,102.30%,25.51,23.40亿,2.51亿,43.04%,25.51亿,3697.19万
