报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,1374.449,217.8208,6.31,0.4459,770.61,5.74%,22.25亿,-8.61%,9.56,217.75亿,955.68亿,3.27%,2276.43亿,408.69亿
2025,1622.765,217.8208,7.45,0.5111,3175.08,-1.43%,103.46亿,40.53%,9.46,191.69亿,933.44亿,3.59%,2251.90亿,372.12亿
2024,1490.599,219.8524,6.78,0.4628,3221.16,-6.60%,73.62亿,-38.36%,9.12,261.60亿,888.10亿,2.66%,2201.64亿,381.88亿
2023,1212.168,221.1986,5.48,0.3515,3448.68,-6.55%,119.44亿,-1.99%,9.06,259.74亿,896.56亿,3.99%,2201.38亿,447.16亿
2022,1111.183,222.6819,4.99,0.3011,3690.58,1.02%,121.87亿,-48.43%,8.74,269.25亿,840.06亿,3.81%,2158.76亿,460.10亿
2021,1318.29,222.6841,5.92,0.3608,3653.42,29.42%,236.32亿,86.15%,8.57,235.65亿,841.70亿,7.26%,2107.21亿,494.90亿
2020,1006.579,222.6945,4.52,0.3566,2822.81,-2.73%,126.95亿,1.05%,8.28,202.94亿,767.28亿,4.93%,2008.38亿,395.06亿
2019,915.48,222.7446,4.11,0.3131,2924.34,-4.40%,125.63亿,-41.43%,7.99,174.91亿,725.84亿,4.62%,1920.42亿,403.00亿
2018,961.974,222.6792,4.32,0.3149,3055.07,5.43%,214.49亿,11.89%,7.94,191.41亿,733.14亿,7.64%,1895.76亿,415.69亿
2017,,,5.46,,2894.98,17.48%,191.70亿,111.22%,7.38,195.84亿,645.70亿,7.06%,1744.72亿,394.88亿
2016,,,3.88,,2464.21,13.16%,90.76亿,861.02%,7.37,151.48亿,519.21亿,4.96%,1602.52亿,495.81亿
2015,,,3.37,,1641.17,-12.61%,9.44亿,-83.70%,6.85,86.90亿,366.37亿,0.44%,1221.46亿,235.16亿
2014,,,4.15,,1877.89,-1.18%,57.92亿,-0.45%,6.94,122.84亿,397.66亿,3.25%,1242.05亿,268.15亿
2013,,,2.36,,1900.26,-0.78%,58.18亿,-42.33%,6.71,129.10亿,369.63亿,3.18%,1199.57亿,310.87亿
2012,,,2.74,,1915.12,-14.06%,100.90亿,37.05%,6.51,89.41亿,348.03亿,5.46%,1199.60亿,288.72亿
2011,,,2.6,,2228.57,10.10%,73.62亿,-42.79%,6.08,147.32亿,307.54亿,3.48%,1134.70亿,373.90亿
2010,,,3.27,,2024.13,36.28%,128.69亿,121.26%,5.98,94.98亿,296.58亿,6.61%,1113.22亿,380.27亿
