报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,97.406,21.9383,4.44,0.7603,32.03,-8.36%,5136.41万,-25.19%,3.02,158.76亿,52.07亿,2.59%,103.94亿,17.86亿
2025,126.145,21.9383,5.75,0.9614,131.21,-8.98%,2.67亿,64.48%,2.99,118.65亿,51.56亿,3.75%,103.10亿,14.78亿
2024,136.017,21.9383,6.2,0.9435,144.16,-7.69%,1.63亿,-27.75%,2.92,134.08亿,50.01亿,1.26%,99.21亿,19.25亿
2023,81.61,21.9383,3.72,0.5226,156.17,-15.48%,2.25亿,-50.34%,2.96,127.40亿,50.09亿,1.77%,102.61亿,22.24亿
2022,83.416,22.0677,3.78,0.459,181.73,-1.70%,4.53亿,-59.26%,2.90,63.37亿,47.09亿,4.41%,97.93亿,20.93亿
2021,121.814,22.0677,5.52,0.6589,184.87,28.14%,11.12亿,71.25%,2.78,54.65亿,44.58亿,11.42%,96.29亿,21.22亿
2020,226.856,22.0677,10.28,1.5724,144.27,7.07%,6.50亿,22.81%,2.37,48.19亿,35.93亿,8.41%,80.66亿,17.13亿
2019,127.772,22.0677,5.79,0.9482,134.75,-8.41%,5.29亿,-55.07%,2.25,37.67亿,31.95亿,7.12%,75.15亿,16.18亿
2018,164.404,22.0677,7.45,1.1175,147.12,18.51%,11.77亿,67.00%,2.02,3.32亿,26.65亿,15.42%,75.31亿,17.09亿
2017,,,,,124.14,63.66%,7.05亿,220.37%,1.54,4.20亿,15.82亿,11.41%,61.49亿,16.32亿
2016,,,14.92,,75.85,3.10%,2.20亿,372.87%,1.24,3.11亿,8.77亿,5.72%,48.22亿,18.23亿
2015,,,21.82,,73.57,-28.63%,-8062.18万,-328.93%,1.05,6.89亿,6.58亿,-1.76%,40.54亿,8.33亿
2014,,,3.17,,103.08,-4.44%,3521.64万,24.69%,1.52,3.31亿,7.38亿,0.67%,42.10亿,13.22亿
2013,,,2.04,,107.87,-11.20%,2824.38万,24.40%,1.49,4.36亿,7.03亿,0.38%,41.41亿,20.08亿
2012,,,2.49,,121.48,-19.02%,2270.40万,-91.82%,1.47,6.78亿,7.05亿,0.12%,41.94亿,13.75亿
2011,,,2.7,,150.01,19.65%,2.78亿,-22.42%,1.45,11.37亿,6.86亿,3.60%,42.16亿,21.18亿
2010,,,4.13,,125.37,-0.64%,3.58亿,239.22%,1.27,21.40亿,4.18亿,5.86%,38.35亿,23.56亿
