报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,55.313,2.8049,19.72,1.3584,10.18,-9.29%,526.64万,-92.91%,16.86,9.62亿,7.05亿,2.08%,51.38亿,26.16亿
2025,63.615,2.8049,22.68,1.2959,49.09,22.62%,2.06亿,79.60%,16.83,7.97亿,6.99亿,4.95%,51.13亿,26.62亿
2024,32.115,2.1424,14.99,0.8023,40.03,5.67%,1.15亿,4.97%,15.76,8.12亿,5.74亿,3.49%,39.96亿,23.53亿
2023,37.599,2.1424,17.55,0.9926,37.88,12.51%,1.09亿,6.10%,15.31,5.71亿,4.93亿,3.29%,38.88亿,20.28亿
2022,50.989,2.1424,23.8,1.5144,33.67,23.02%,1.03亿,-41.55%,14.83,14.79亿,4.07亿,3.35%,37.68亿,19.76亿
2021,93.923,2.1424,43.84,3.4316,27.37,51.20%,1.76亿,1.70%,14.59,8.14亿,3.76亿,6.16%,34.55亿,15.08亿
2020,57.696,1.648,35.01,3.1876,18.1,13.98%,1.73亿,22.37%,10.61,4.49亿,3.04亿,9.57%,17.48亿,9.20亿
2019,,,,,15.88,5.36%,1.42亿,5.30%,8.27,1.74亿,2.30亿,8.91%,10.17亿,7.15亿
2018,,,,,15.07,33.80%,1.34亿,55.35%,7.42,3.31亿,1.37亿,8.91%,9.12亿,7.42亿
2017,,,,,11.27,29.40%,8650.17万,83.98%,5.21,1.73亿,865.26万,7.68%,5.21亿,5.22亿
2016,,,,,8.71,-12.34%,4701.74万,-24.58%,3.65,1.60亿,1.10亿,5.40%,3.28亿,3.60亿
2015,,,,,9.93,6.03%,6234.08万,144.98%,False,2.97亿,1.40亿,6.28%,2.90亿,4.17亿
2014,,,,,9.37,False,2544.78万,False,False,8898.63万,8269.40万,2.72%,2.26亿,4.51亿
