报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,133.265,1.3767,96.8,5.8655,5.68,20.49%,1538.28万,60.81%,5.24,2.61亿,-2.76亿,4.24%,10.55亿,14.30亿
2025,69.936,1.3767,50.8,3.3623,20.8,42.96%,-3319.97万,-370.86%,4.60,1.30亿,-2.92亿,-0.84%,9.50亿,12.75亿
2024,75.278,1.3767,54.68,5.1737,14.55,43.82%,1225.71万,105.09%,4.48,6228.78万,-2.59亿,2.19%,9.08亿,12.32亿
2023,27.864,1.3767,20.24,2.7561,10.11,8.09%,-2.41亿,-111.49%,0.47,1.24亿,-2.71亿,-23.83%,6450.42万,6.77亿
2022,24.638,1.3612,18.1,2.6323,9.36,29.24%,-1.14亿,-2797.15%,2.19,1.28亿,-2976.32万,-12.17%,2.99亿,5.54亿
2021,33.309,1.3612,24.47,4.6007,7.24,74.29%,422.55万,-82.25%,2.92,1.70亿,8425.95万,0.58%,3.97亿,3.69亿
2020,45.369,1.3612,33.33,10.9323,4.15,221.69%,2381.03万,121.18%,2.78,8.31亿,8003.40万,5.73%,3.78亿,1.11亿
2019,12.133,0.9075,13.37,9.4054,1.29,-12.19%,-1.12亿,-9475.58%,3.90,284.20万,5622.37万,-87.04%,3.54亿,8896.48万
2018,7.069,0.9075,7.79,4.8088,1.47,2.23%,119.89万,-90.43%,5.14,3308.01万,1.69亿,0.94%,4.67亿,1.01亿
2017,,,13.5,,1.44,4.48%,1252.57万,-60.03%,5.14,2491.51万,1.69亿,8.71%,4.67亿,1.00亿
2016,,,25.28,,1.38,6.59%,3133.76万,7.83%,5.04,3861.00万,1.60亿,22.76%,4.57亿,8362.43万
2015,,,32.86,,1.29,-17.85%,2906.30万,-19.30%,9.51,6112.17万,1.60亿,22.50%,4.31亿,5136.44万
2014,,,,,1.57,0.28%,3601.16万,6.47%,7.06,5130.39万,1.33亿,22.90%,2.40亿,2856.02万
2013,,,,,1.57,-2.15%,3382.35万,5.63%,6.00,5785.85万,1.00亿,21.57%,2.04亿,2618.45万
2012,,,,,1.6,25.63%,3202.01万,14.97%,5.01,6545.82万,6905.78万,19.98%,1.70亿,2923.59万
2011,,,,,1.28,False,2784.97万,False,4.07,6690.27万,4001.34万,21.83%,1.38亿,2626.99万
