报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,83.094,9.3892,8.85,4.9579,4.19,-42.71%,2959.42万,-51.83%,3.09,13.85亿,5.66亿,7.06%,28.98亿,6.60亿
2025,83.094,9.3892,8.85,2.6573,31.27,13.33%,2.05亿,4.82%,3.05,15.77亿,5.36亿,6.56%,28.61亿,6.26亿
2024,58.222,6.7621,8.61,2.1095,27.6,11.23%,1.96亿,61.44%,4.02,16.93亿,4.49亿,7.09%,27.17亿,2.40亿
2023,51.397,6.7098,7.66,2.0716,24.81,22.30%,1.21亿,291.41%,4.30,23.36亿,3.59亿,4.88%,28.83亿,2.21亿
2022,33.662,5.4469,6.18,1.659,20.29,0.96%,-6329.70万,-135.75%,2.96,10.21亿,2.65亿,-3.13%,16.14亿,2.92亿
2021,67.573,5.4363,12.43,3.3635,20.09,42.83%,1.77亿,728.43%,3.04,4.43亿,3.60亿,8.81%,16.52亿,2.12亿
2020,25.845,2.6027,9.93,1.8369,14.07,23.05%,2137.49万,162.45%,2.94,2.76亿,1.89亿,1.52%,7.66亿,1.83亿
2019,13.099,2.5991,5.04,1.146,11.43,104.61%,814.43万,-60.02%,2.81,3.21亿,1.73亿,0.71%,7.30亿,1.85亿
2018,10.427,2.5939,4.02,1.8653,5.59,-10.02%,2037.16万,-81.48%,2.82,4.22亿,1.71亿,3.65%,7.30亿,2.09亿
2017,,,11.38,,6.21,29.32%,1.10亿,81.53%,2.77,2.91亿,1.81亿,17.72%,7.13亿,1.01亿
2016,,,,,4.8,36.61%,6060.85万,158.82%,2.43,5745.03万,9343.48万,12.62%,4.69亿,7593.67万
2015,,,,,3.51,18.81%,2341.73万,-58.95%,2.16,2845.88万,4609.55万,6.66%,4.17亿,8656.13万
2014,,,,,2.96,75.28%,5704.58万,394.26%,1.83,5046.05万,2477.26万,19.28%,3.14亿,6252.05万
2013,,,,,1.69,29.54%,1154.17万,2507.83%,1.56,4290.14万,-708.41万,6.84%,2.67亿,2814.77万
2012,,,,,1.3,False,44.26万,False,1.49,7983.66万,-1862.58万,0.34%,2.55亿,3435.03万
