报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,12.936,0.7508,17.23,3.3125,0.976307,-6.60%,64.51万,-83.73%,4.64,7176.33万,1.08亿,1.31%,3.63亿,1.18亿
2025,13.77,0.7508,18.34,2.6583,5.18,-4.81%,873.43万,208.94%,4.64,1.19亿,1.08亿,2.58%,3.59亿,9291.78万
2024,9.348,0.7732,12.09,1.7184,5.44,-0.59%,-801.75万,-136.39%,4.64,1.16亿,1.09亿,-0.77%,3.58亿,1.22亿
2023,10.828,0.8266,13.1,1.9795,5.47,-24.11%,2202.96万,-65.15%,4.95,1.67亿,1.32亿,4.46%,3.84亿,1.24亿
2022,7.137,0.735,9.71,0.9899,7.21,43.16%,6321.89万,73.49%,5.04,1.42亿,1.50亿,9.81%,3.86亿,1.59亿
2021,,,,,5.04,35.45%,3643.91万,15.95%,3.47,5217.51万,9081.49万,8.33%,2.29亿,1.57亿
2020,,,,,3.72,2.59%,3142.76万,-2.53%,3.00,8661.35万,6364.29万,9.47%,1.99亿,9876.01万
2019,,,,,3.62,-12.24%,3224.27万,-4.38%,2.81,6740.77万,5350.92万,10.07%,1.89亿,8289.40万
2018,,,,,4.13,27.22%,3372.11万,46.36%,2.46,6858.09万,5354.12万,11.50%,1.58亿,8882.60万
2017,,,,,3.15,34.68%,2303.98万,-5.96%,2.13,4123.64万,3902.84万,9.07%,1.27亿,9933.88万
2016,,,,,2.34,36.31%,2449.92万,79.22%,1.85,3778.84万,3443.68万,12.07%,1.08亿,6496.02万
2015,,,,,1.76,36.88%,1367.02万,139.64%,1.56,1994.33万,2311.82万,8.67%,8723.31万,5131.57万
2014,,,,,1.29,34.88%,570.44万,-9.06%,1.34,845.55万,1054.70万,5.62%,7171.33万,3584.96万
2013,,,,,0.953051,0.36%,627.25万,27.01%,1.23,2280.33万,982.20万,7.62%,6588.82万,1860.22万
2012,,,,,0.9496,False,493.86万,False,2.23,992.69万,1073.64万,5.81%,2563.66万,1727.98万
