报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,54.681,2.8157,19.42,3.8836,3.52,-0.55%,-178.21万,-132.74%,1.81,3.06亿,6528.27万,0.02%,5.62亿,2.66亿
2025,60.538,2.8157,21.5,3.7813,16.01,-4.76%,3442.23万,156.01%,1.81,3.20亿,6706.48万,2.28%,5.62亿,2.27亿
2024,58.707,2.8157,20.85,3.4924,16.81,-6.14%,1344.55万,115.92%,1.69,2.09亿,3264.26万,0.65%,5.54亿,2.55亿
2023,64.508,2.8157,22.91,3.6018,17.91,-3.95%,-8447.25万,-5005.79%,1.55,2.45亿,1919.71万,-5.15%,5.19亿,2.50亿
2022,59.355,2.8157,21.08,3.1826,18.65,17.08%,172.19万,-83.75%,1.87,3.33亿,1.04亿,0.06%,6.11亿,2.74亿
2021,144.896,2.8157,51.46,9.0958,15.93,25.15%,1059.95万,-25.98%,1.85,2.98亿,1.02亿,0.10%,6.08亿,2.87亿
2020,32.127,2.8157,11.41,2.5237,12.73,12.83%,1431.89万,222.68%,1.81,3.58亿,9134.82万,1.14%,5.95亿,2.12亿
2019,32.268,2.8157,11.46,2.8606,11.28,0.97%,443.74万,-81.26%,1.76,4.16亿,7702.92万,-0.44%,5.74亿,1.62亿
2018,17.763,2.3747,7.48,1.5902,11.17,-2.11%,2367.98万,-29.38%,1.75,1.46亿,6996.64万,-1.14%,6.28亿,1.72亿
2017,,,16.7,,7.94,6.00%,3353.28万,129.06%,1.78,1.75亿,1236.82万,4.19%,4.84亿,1.13亿
2016,,,23.8,,7.5,-6.68%,-1.15亿,-681.68%,1.64,1.72亿,-2116.46万,-16.70%,4.92亿,1.06亿
2015,,,25.85,,8.03,-9.85%,1983.85万,119.68%,2.16,2.41亿,9423.22万,2.47%,6.26亿,1.26亿
2014,,,12.7,,8.91,27.69%,-1.01亿,-257.10%,2.07,1.69亿,7439.36万,-17.75%,6.30亿,1.17亿
2013,,,5.93,,6.98,-48.70%,-2823.02万,-552.83%,2.50,2.12亿,1.75亿,-6.01%,7.47亿,9957.96万
2012,,,6.09,,13.6,-8.31%,623.41万,35.32%,2.62,3.08亿,2.03亿,-0.04%,7.91亿,1.08亿
2011,,,7.06,,14.83,1.32%,460.70万,-91.60%,2.59,2.88亿,2.01亿,0.98%,8.10亿,1.71亿
2010,,,12.32,,14.64,56.67%,5486.16万,17.26%,2.57,3.37亿,1.97亿,5.51%,7.99亿,1.24亿
