报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,60.422,3.691,16.37,1.7011,8.88,7.52%,3927.67万,7.87%,4.55,15.33亿,7.89亿,4.18%,16.95亿,7.62亿
2025,59.905,3.691,16.23,1.4407,41.58,13.53%,2.52亿,115.47%,4.44,17.74亿,7.49亿,5.90%,16.55亿,7.23亿
2024,42.816,3.691,11.6,1.1689,36.63,-8.58%,1.17亿,-62.98%,4.16,10.02亿,6.39亿,2.80%,15.37亿,5.68亿
2023,60.144,3.6385,16.53,1.5013,40.06,43.29%,3.16亿,55.53%,4.02,9.83亿,6.18亿,7.72%,14.61亿,6.70亿
2022,29.483,3.5999,8.19,1.0545,27.96,20.09%,2.03亿,578.03%,3.29,7.79亿,4.33亿,7.28%,11.84亿,5.40亿
2021,27.274,3.1899,8.55,1.1716,23.28,41.78%,2994.19万,142.08%,3.81,6.14亿,7.80亿,1.28%,12.15亿,5.81亿
2020,28.55,3.1899,8.95,1.7387,16.42,-24.69%,-7114.94万,-166.34%,3.73,5.14亿,7.51亿,-4.37%,11.90亿,4.37亿
2019,28.974,3.198,9.06,1.3285,21.81,9.76%,1.07亿,-55.43%,3.99,6.06亿,8.22亿,4.75%,12.76亿,3.49亿
2018,40.883,3.1965,12.79,2.0575,19.87,28.39%,2.41亿,127.00%,3.97,5.09亿,7.71亿,11.84%,12.72亿,3.70亿
2017,,,9.47,,15.47,32.71%,1.06亿,-29.96%,3.26,2.57亿,5.76亿,6.74%,10.48亿,2.73亿
2016,,,17.54,,11.66,15.04%,1.51亿,20.57%,3.05,4.61亿,5.14亿,13.16%,9.83亿,1.84亿
2015,,,19.68,,10.14,-6.11%,1.26亿,-20.97%,5.34,4.46亿,4.07亿,12.58%,8.63亿,1.65亿
2014,,,15.12,,10.79,47.92%,1.59亿,38.96%,9.21,3.13亿,3.34亿,14.72%,7.38亿,1.39亿
2013,,,,,7.3,17.00%,1.14亿,12.98%,5.51,1.79亿,2.24亿,15.66%,3.48亿,9522.83万
2012,,,,,6.24,50.20%,1.01亿,74.68%,4.18,2.08亿,1.52亿,16.22%,2.64亿,8331.68万
2011,,,,,4.15,56.97%,5792.20万,22.61%,2.58,1.09亿,6061.70万,13.95%,1.63亿,6042.94万
2010,,,,,2.65,70.20%,4723.95万,173.90%,1.36,7640.54万,853.65万,17.86%,8172.01万,4670.62万
