报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,67.639,9.4733,7.14,6.97,-16.58%,1138.51万,418.29%,1.79,9.7043,595.0,3.9888,PE；PB,9.56亿,5.26亿,-0.45%,23.44亿,25.47亿,,20%: 最新年度营业收入下滑,中国种子集团有限公司
2026-03-31,67.639,9.4733,7.14,6.97,-16.58%,1138.51万,418.29%,1.79,2.4261,595.0,3.9888,PE；PB,9.56亿,5.26亿,-0.45%,23.44亿,25.47亿,,,中国种子集团有限公司
2025,110.648,9.4733,11.68,44.95,-4.55%,-2.12亿,-317.91%,1.78,2.4616,,6.5618,PE；PB,16.25亿,5.14亿,-3.81%,23.68亿,29.14亿,0.05,,中国种子集团有限公司
2024,111.217,9.4733,11.74,47.09,14.77%,9712.96万,-63.81%,2.05,2.3618,117.4,5.7268,PE；PB,18.50亿,7.73亿,3.18%,25.97亿,29.89亿,0.1,,中国种子集团有限公司
2023,55.555,6.7667,8.21,41.03,17.54%,2.68亿,15.03%,2.05,1.354,29.3214,4.0049,PE；PB,15.31亿,7.81亿,8.72%,25.77亿,22.84亿,0.1,,中国种子集团有限公司
2022,50.814,4.541,11.19,34.91,38.47%,2.33亿,38.03%,2.54,1.4556,44.76,4.4055,PE；PB,13.55亿,5.99亿,8.81%,21.93亿,15.65亿,0.1,,中国种子集团有限公司
2021,60.763,4.3033,14.12,25.21,57.38%,1.69亿,26.68%,3.02,2.4103,54.3077,4.6755,PE；PB,12.60亿,4.19亿,8.43%,16.51亿,10.02亿,0.1,,中国种子集团有限公司
2020,60.978,4.3033,14.17,16.02,38.84%,1.33亿,41.10%,1.57,3.8064,44.2812,9.0255,PE；PB,5.11亿,3.00亿,9.17%,8.87亿,8.93亿,0.05,,中国种子集团有限公司
2019,20.096,4.3033,4.67,11.54,26.73%,9457.74万,38.43%,1.12,1.7414,21.2273,4.1696,PE；PB,3.71亿,1.95亿,7.52%,6.44亿,7.34亿,0.03,,中国种子集团有限公司
2018,19.936,4.2238,4.72,9.1,-3.92%,6832.29万,9.38%,1.86,2.1908,29.5,2.5376,PE；PB,4.59亿,1.77亿,10.18%,10.55亿,6.62亿,0.0981528,,中国种子集团有限公司
2017,,,4.96,9.47,25.12%,6246.19万,103.61%,1.76,,33.0667,2.8182,PE；PB,4.06亿,1.55亿,10.23%,9.73亿,4.91亿,0.09817590000000001,,中国种子集团有限公司
2016,,,4.62,7.57,24.66%,3067.72万,38.58%,2.06,,66.0,2.2427,PE；PB,4.15亿,1.32亿,6.92%,8.75亿,4.21亿,,,中国种子集团有限公司
2015,,,4.02,6.07,29.51%,2213.64万,323.29%,1.89,,57.4286,2.127,PE；PB,2.78亿,1.02亿,7.06%,7.86亿,3.51亿,0.0,,中国种子集团有限公司
2014,,,1.78,4.69,0.63%,522.97万,-32.41%,3.59,,107.8788,0.4958,PE；PB,2.60亿,8010.31万,5.15%,7.29亿,3.66亿,0.15,,中国种子集团有限公司
2013,,,1.37,4.66,14.58%,773.69万,-65.59%,5.49,,28.0738,0.2495,PE；PB,2.53亿,9071.35万,5.32%,7.23亿,3.79亿,,,中国种子集团有限公司
2012,,,1.51,4.07,45.74%,2248.55万,4.41%,5.39,,7.1905,0.2801,PE；PB,2.79亿,8297.66万,8.75%,6.84亿,3.94亿,0.1,,中国种子集团有限公司
2011,,,2.05,2.79,54.79%,2153.64万,-34.21%,5.29,,10.25,0.3875,PE；PB,3.27亿,7202.83万,9.50%,6.44亿,3.14亿,0.3,,中国种子集团有限公司
2010,,,3.74,1.8,10.19%,3273.29万,-3.25%,10.46,,10.6857,0.3576,PE；PB,4.17亿,6827.10万,19.33%,5.64亿,1.22亿,,,中国种子集团有限公司
