报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,47.486,25.125,1.89,10.8251,3.29,-37.31%,-6898.45万,-233.12%,0.07,1.01亿,-32.79亿,-20.96%,1.88亿,2.98亿
2024,51.255,25.125,2.04,7.5264,6.81,-49.79%,-1.95亿,-715.45%,0.11,6365.97万,-32.10亿,-28.70%,2.80亿,3.30亿
2023,42.964,25.125,1.71,3.1684,13.56,-5.81%,3174.58万,103.88%,0.18,2.20亿,-30.15亿,2.34%,4.51亿,4.68亿
2022,50.752,25.125,2.02,3.5269,14.39,-45.45%,-8.18亿,-103.70%,0.10,1.26亿,-30.46亿,-57.17%,2.42亿,7.45亿
2021,63.566,25.125,2.53,2.4087,26.39,-30.91%,-4.02亿,53.27%,0.28,3.31亿,-24.86亿,-17.75%,7.12亿,11.34亿
2020,38.944,25.125,1.55,1.0197,38.19,-30.10%,-8.59亿,-4.11%,0.47,1.81亿,-20.17亿,-22.50%,11.80亿,15.90亿
2019,64.069,25.125,2.55,1.1728,54.63,-28.84%,-8.25亿,-2145.20%,0.81,3.75亿,-11.58亿,-15.11%,20.40亿,20.53亿
2018,58.039,25.125,2.31,0.756,76.77,18.62%,4036.16万,113.24%,1.15,3.82亿,-3.20亿,0.53%,28.78亿,23.49亿
2017,,,3.29,,64.72,-0.72%,-3.05亿,-942.95%,1.13,5.40亿,-3.42亿,-4.71%,28.37亿,25.65亿
2016,,,5.01,,65.19,3.57%,3615.86万,108.37%,1.24,9.08亿,-3704.64万,0.55%,31.42亿,18.37亿
2015,,,6.71,,62.95,-4.92%,-4.32亿,-396.57%,1.23,11.94亿,-9171.50万,-6.86%,31.04亿,18.75亿
2014,,,4.2,,66.21,-16.08%,1.46亿,-64.08%,3.60,14.07亿,9.50亿,2.20%,36.37亿,14.36亿
2013,,,4.75,,78.9,-17.03%,4.05亿,-52.27%,3.76,10.75亿,10.95亿,5.14%,37.74亿,15.80亿
2012,,,4.75,,95.1,-4.38%,8.50亿,-29.55%,4.11,6.29亿,14.49亿,8.93%,41.32亿,20.06亿
2011,,,9.11,,99.45,32.59%,12.06亿,59.13%,4.11,10.88亿,14.93亿,12.13%,41.26亿,25.60亿
2010,,,12.02,,75.0,43.76%,7.58亿,25.42%,3.31,11.07亿,10.10亿,10.10%,33.31亿,25.48亿
