报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,40.748,4.2052,9.69,2.8968,10.55,3.65%,1037.68万,135.47%,6.37,9.50亿,8.47亿,0.98%,26.78亿,5.41亿
2024,37.067,4.2852,8.65,2.6382,14.05,-20.10%,-6737.81万,-167.29%,6.20,10.40亿,8.37亿,-4.79%,26.56亿,6.55亿
2023,33.93,4.3004,7.89,1.9289,17.59,0.93%,1.00亿,-22.45%,6.56,10.10亿,9.99亿,5.69%,28.21亿,7.69亿
2022,37.165,4.3165,8.61,2.1322,17.43,-17.09%,1.29亿,-55.22%,6.60,11.59亿,10.23亿,7.41%,28.48亿,7.82亿
2021,39.647,4.3236,9.17,1.8862,21.02,14.66%,2.88亿,61.76%,7.04,16.52亿,11.49亿,13.66%,30.46亿,6.05亿
2020,34.39,4.2667,8.06,1.8762,18.33,-6.72%,1.78亿,-26.41%,6.84,16.78亿,10.58亿,9.72%,29.20亿,6.64亿
2019,,,,,19.65,11.65%,2.42亿,17.76%,6.16,5.50亿,9.94亿,12.33%,19.71亿,7.65亿
2018,,,,,17.6,7.72%,2.06亿,7.09%,5.69,6.85亿,8.48亿,11.69%,18.22亿,5.96亿
2017,,,,,16.34,9.08%,1.92亿,4.01%,5.54,9.04亿,8.03亿,11.76%,17.72亿,4.60亿
2016,,,,,14.98,-17.37%,1.85亿,-48.73%,5.45,9.17亿,7.70亿,12.33%,17.45亿,4.45亿
2015,,,,,18.13,-18.27%,3.60亿,-32.22%,5.48,10.23亿,7.99亿,19.87%,17.53亿,3.71亿
2014,,,,,22.18,5.86%,5.32亿,46.44%,5.34,11.45亿,7.95亿,23.96%,17.07亿,3.67亿
2013,,,,,20.96,4.63%,3.63亿,-20.23%,4.33,8.14亿,5.24亿,17.32%,13.85亿,3.94亿
2012,,,,,20.03,7.20%,4.55亿,3.28%,3.75,4.42亿,3.73亿,22.72%,12.01亿,4.76亿
2011,,,,,18.68,False,4.41亿,False,9.46,11.44亿,-3751.97万,23.58%,7.46亿,5.38亿
