报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,26.762,0.6808,39.31,2.978,6.74,6.86%,8601.28万,-21.18%,20.56,10.58亿,5.90亿,14.03%,14.83亿,1.57亿
2024,23.67,0.6788,34.87,2.8484,8.31,-1.77%,1.44亿,-36.89%,20.32,9.05亿,5.72亿,18.31%,14.65亿,1.74亿
2023,28.468,0.67,42.49,3.365,8.46,-25.03%,2.28亿,-4.85%,19.90,9.30亿,5.22亿,27.29%,14.21亿,1.76亿
2022,,,,,11.28,45.42%,2.39亿,136.86%,14.31,3.96亿,3.27亿,21.23%,7.19亿,1.78亿
2021,,,,,7.76,29.93%,1.01亿,69.84%,9.42,1.42亿,9975.48万,13.03%,4.73亿,2.03亿
2020,,,,,5.97,0.23%,5951.87万,-28.07%,7.42,1.39亿,535.56万,9.97%,3.73亿,1.34亿
2019,,,,,5.96,21.27%,8274.19万,32.32%,7.34,1.93亿,2.70亿,13.89%,3.69亿,1.11亿
2018,,,,,4.91,False,6253.06万,False,7.08,1.13亿,2.66亿,12.73%,3.56亿,1.23亿
