报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,84.043,8.9029,9.44,1.3403,47.03,-9.29%,4.19亿,-32.30%,5.78,8.98亿,29.20亿,9.11%,52.73亿,23.39亿
2024,96.062,8.9029,10.79,1.3492,71.2,39.78%,7.26亿,61.59%,5.55,10.30亿,27.24亿,10.19%,50.55亿,23.54亿
2023,103.026,8.9046,11.57,2.0225,50.94,27.07%,4.49亿,67.16%,4.93,7.66亿,21.77亿,8.81%,44.50亿,19.78亿
2022,85.349,8.872,9.62,2.1289,40.09,-5.83%,2.69亿,-42.06%,4.51,5.66亿,18.24亿,6.69%,40.83亿,15.85亿
2021,131.112,8.6887,15.09,3.0799,42.57,70.19%,4.64亿,287.26%,4.24,5.16亿,17.06亿,10.88%,37.09亿,13.81亿
2020,46.927,8.3204,5.64,1.8763,25.01,-7.04%,1.20亿,-38.87%,3.54,4.41亿,12.97亿,4.56%,30.02亿,9.64亿
2019,48.298,7.6664,6.3,1.7948,26.91,-9.54%,1.96亿,-43.15%,3.37,4.54亿,12.42亿,7.28%,26.55亿,9.15亿
2018,37.456,5.476,6.84,1.2594,29.74,9.01%,3.45亿,-5.98%,4.56,9.90亿,11.62亿,11.59%,25.67亿,8.16亿
2017,,,10.65,,27.29,21.60%,3.67亿,61.07%,4.17,3.22亿,9.93亿,13.43%,22.83亿,6.77亿
2016,,,,,22.44,18.29%,2.28亿,449.71%,2.91,4.45亿,6.73亿,10.14%,13.98亿,5.97亿
2015,,,,,18.97,-2.32%,4139.59万,-48.67%,2.47,2.89亿,4.70亿,2.18%,11.87亿,7.18亿
2014,,,,,19.42,4.86%,8064.03万,-30.21%,2.42,2.89亿,4.45亿,4.15%,11.61亿,8.93亿
2013,,,,,18.52,8.64%,1.16亿,-14.17%,2.25,3.44亿,3.67亿,6.24%,10.81亿,8.96亿
2012,,,,,17.05,False,1.35亿,False,2.01,3.59亿,2.52亿,7.90%,9.66亿,7.87亿
