报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,68.448,4.7108,14.53,1.2174,42.17,-7.15%,2825.90万,-73.79%,9.08,17.29亿,22.75亿,0.64%,43.43亿,17.64亿
2024,68.374,4.7383,14.43,1.0052,68.02,-12.70%,2.58亿,-38.75%,9.37,25.15亿,24.34亿,3.77%,45.12亿,17.36亿
2023,76.099,4.7384,16.06,0.9766,77.92,-9.41%,4.22亿,127.06%,9.41,27.97亿,24.57亿,5.40%,45.30亿,15.09亿
2022,81.902,4.7645,17.19,0.9521,86.02,-21.24%,1.86亿,-72.56%,8.56,23.51亿,21.06亿,2.14%,41.59亿,21.25亿
2021,120.279,4.7673,25.23,1.1014,109.21,16.34%,6.77亿,-4.99%,8.82,32.04亿,21.99亿,6.20%,42.70亿,25.40亿
2020,127.335,4.7673,26.71,1.3565,93.87,18.41%,7.13亿,29.24%,8.18,25.32亿,18.99亿,7.53%,39.00亿,22.57亿
2019,62.111,4.7888,12.97,0.7834,79.28,2.80%,5.52亿,-3.50%,7.34,19.65亿,15.52亿,6.85%,35.16亿,18.55亿
2018,72.499,4.8076,15.08,0.9401,77.12,7.78%,5.72亿,27.51%,7.36,6.48亿,15.21亿,7.27%,35.28亿,18.36亿
2017,,,21.29,,71.55,12.99%,4.48亿,4.84%,6.90,10.91亿,13.36亿,6.34%,33.11亿,18.39亿
2016,,,,,63.2,7.06%,4.28亿,-20.22%,4.75,11.10亿,11.66亿,6.67%,19.83亿,16.21亿
2015,,,,,59.03,18.09%,5.36亿,22.65%,4.24,7.04亿,9.76亿,9.03%,17.72亿,15.09亿
2014,,,,,49.99,30.48%,4.37亿,105.15%,3.38,8.00亿,6.66亿,8.62%,14.17亿,10.63亿
2013,,,,,38.31,49.35%,2.13亿,112.28%,2.45,6.65亿,3.38亿,5.50%,10.29亿,8.68亿
2012,,,,,25.65,44.12%,1.00亿,9.01%,2.06,3.93亿,1.89亿,3.91%,8.64亿,7.45亿
2011,,,,,17.8,False,9203.88万,False,8.70,4.60亿,1.58亿,5.17%,8.60亿,6.64亿
