报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,31.446,3.6909,8.52,1.1681,20.19,-6.22%,1.14亿,427.34%,7.05,8.38亿,13.70亿,7.96%,28.88亿,7.64亿
2024,25.652,3.6909,6.95,0.8449,30.36,4.14%,-3.10亿,-392.99%,6.75,6.41亿,12.75亿,-8.42%,27.31亿,8.28亿
2023,32.48,3.6909,8.8,1.1142,29.15,21.73%,1.06亿,416.56%,7.85,5.86亿,16.82亿,5.56%,30.60亿,9.45亿
2022,32.222,3.6909,8.73,1.3454,23.95,1.35%,2045.18万,-93.27%,7.45,5.19亿,15.97亿,2.32%,28.65亿,7.75亿
2021,50.307,3.6909,13.63,2.1289,23.63,20.42%,3.04亿,-31.72%,7.67,8.75亿,16.69亿,14.08%,29.32亿,6.96亿
2020,39.936,3.3252,12.01,2.0355,19.62,-24.90%,4.45亿,24.80%,6.64,8.29亿,15.06亿,22.44%,22.51亿,5.32亿
2019,44.192,3.3252,13.29,1.6912,26.13,7.24%,3.57亿,-2.31%,5.63,5.79亿,11.68亿,15.63%,19.62亿,5.95亿
2018,47.315,3.37,14.04,1.9423,24.36,18.66%,3.65亿,20.74%,6.92,6.41亿,10.05亿,18.03%,26.73亿,5.25亿
2017,,,19.64,,20.53,81.35%,3.02亿,52.72%,6.14,7.69亿,7.43亿,17.27%,23.81亿,4.23亿
2016,,,20.89,,11.32,35.53%,1.98亿,23.84%,6.99,4.98亿,5.23亿,19.64%,18.09亿,2.74亿
2015,,,21.14,,8.35,12.28%,1.60亿,15.82%,9.13,10.62亿,3.78亿,19.14%,15.13亿,1.78亿
2014,,,,,7.44,4.72%,1.38亿,1.00%,5.48,6977.30万,2.74亿,18.55%,6.58亿,1.66亿
2013,,,,,7.1,18.58%,1.37亿,11.73%,4.87,6526.70万,2.14亿,19.24%,5.84亿,False
2012,,,,,5.99,20.03%,1.22亿,26.45%,4.12,7857.05万,1.38亿,20.41%,4.94亿,1.43亿
2011,,,,,4.99,False,9672.09万,False,3.10,1.27亿,2868.99万,19.46%,3.72亿,1.14亿
