报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,35.156,3.58,9.82,1.2938,20.38,9.20%,1.67亿,-2.82%,4.06,3.65亿,6.69亿,8.18%,14.62亿,3.17亿
2024,28.282,3.58,7.9,1.0758,26.29,27.99%,2.02亿,67.37%,3.70,3.33亿,5.38亿,7.72%,13.30亿,3.11亿
2023,23.163,3.58,6.47,1.1277,20.54,-2.78%,1.21亿,47.38%,3.20,2.80亿,3.94亿,5.55%,12.04亿,2.31亿
2022,22.268,3.58,6.22,1.0544,21.12,-6.60%,8184.91万,-35.11%,2.86,3.08亿,2.85亿,2.92%,10.92亿,2.66亿
2021,23.556,3.58,6.58,1.0414,22.62,42.26%,1.26亿,-37.12%,2.64,3.08亿,2.04亿,5.45%,10.30亿,4.11亿
2020,19.69,3.58,5.5,1.2384,15.9,-17.16%,2.01亿,279.23%,2.29,5.51亿,7864.42万,11.83%,9.07亿,2.51亿
2019,24.165,3.58,6.75,1.2592,19.19,-15.55%,5289.83万,108.12%,1.73,3.39亿,-1.27亿,1.67%,7.21亿,2.40亿
2018,27.172,3.58,7.59,1.196,22.72,22.18%,-6.52亿,-654.48%,1.58,2.45亿,-1.79亿,-29.94%,6.88亿,4.31亿
2017,,,15.79,,18.6,58.22%,1.18亿,-0.80%,3.42,2.47亿,4.81亿,7.40%,13.91亿,7.32亿
2016,,,18.55,,11.75,12.87%,1.18亿,64.65%,3.16,8910.43万,3.97亿,10.08%,11.30亿,2.20亿
2015,,,14.76,,10.41,-0.77%,7196.83万,-7.97%,2.91,1.73亿,3.17亿,6.91%,10.42亿,2.15亿
2014,,,7.55,,10.5,4.30%,7820.25万,29.02%,4.43,1.09亿,2.68亿,7.45%,6.87亿,2.30亿
2013,,,4.28,,10.06,7.80%,6061.04万,67.30%,4.14,1.11亿,2.27亿,6.02%,6.41亿,2.19亿
2012,,,3.44,,9.34,-10.03%,3622.81万,-44.02%,3.85,1.44亿,1.87亿,3.88%,5.97亿,2.07亿
2011,,,3.85,,10.38,2.58%,6471.83万,21.46%,3.99,1.08亿,2.01亿,6.52%,6.70亿,2.27亿
2010,,,6.98,,10.11,33.12%,5328.57万,71.33%,3.77,1.26亿,1.76亿,5.73%,6.45亿,2.24亿
