报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,35.888,4.0098,8.95,1.8199,14.79,-21.65%,-2.09亿,-54.02%,5.93,4.43亿,-1.19亿,-14.32%,23.80亿,4.37亿
2024,27.708,4.0098,6.91,1.0913,25.39,-17.74%,-2.16亿,-131.29%,6.61,4.25亿,1.51亿,-8.60%,26.53亿,6.73亿
2023,22.214,4.0098,5.54,0.7198,30.86,12.05%,-9327.89万,75.08%,7.26,5.74亿,4.15亿,-3.06%,29.19亿,7.35亿
2022,24.42,4.0098,6.09,0.8867,27.54,-6.91%,-3.74亿,-1199.33%,7.32,6.30亿,5.08亿,-13.50%,29.36亿,7.86亿
2021,33.562,4.0098,8.37,1.1342,29.59,8.06%,3405.21万,21.87%,8.62,10.44亿,10.87亿,1.16%,34.67亿,6.66亿
2020,24.38,4.0098,6.08,0.8904,27.38,0.42%,2794.05万,24.20%,8.98,10.52亿,12.44亿,0.92%,36.07亿,7.53亿
2019,28.55,4.0098,7.12,1.0473,27.26,-10.41%,2249.72万,-83.57%,9.42,9.64亿,14.08亿,0.76%,37.87亿,8.12亿
2018,31.116,4.0098,7.76,1.0225,30.43,-6.70%,1.37亿,-39.53%,9.89,6.46亿,14.75亿,4.48%,39.74亿,7.71亿
2017,,,10.73,,32.62,0.36%,2.26亿,-25.80%,10.18,7.85亿,15.39亿,6.91%,40.80亿,8.49亿
2016,,,16.47,,32.5,-2.07%,3.05亿,-21.79%,10.21,8.89亿,15.53亿,9.39%,40.96亿,10.37亿
2015,,,23.3,,33.19,11.92%,3.90亿,51.10%,10.19,13.32亿,15.48亿,11.75%,40.88亿,9.19亿
2014,,,12.22,,29.65,6.05%,2.58亿,-5.83%,9.70,10.21亿,14.54亿,8.71%,38.90亿,8.77亿
2013,,,10.0,,27.96,-19.07%,2.74亿,-46.57%,9.28,12.93亿,12.95亿,9.81%,37.20亿,8.34亿
2012,,,13.47,,34.55,16.50%,5.13亿,12.22%,8.99,22.07亿,11.92亿,14.86%,36.06亿,5.42亿
2011,,,,,29.66,34.15%,4.57亿,63.33%,3.68,5.26亿,8.24亿,15.42%,11.78亿,4.44亿
2010,,,,,22.11,32.64%,2.80亿,33.67%,2.25,4.06亿,3.78亿,12.67%,7.21亿,3.85亿
