报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,54.588,11.0057,4.96,2.87,-23.58%,172.37万,-92.34%,2.01,19.0202,3100.0,2.4677,PE；PB,8.22亿,4.10亿,-0.07%,22.51亿,4.26亿,,40%: 最新年度营业收入下滑；最新年度净利润同比下降,高学明
2026-03-31,54.588,11.0057,4.96,2.87,-23.58%,172.37万,-92.34%,2.01,4.7551,3100.0,2.4677,PE；PB,8.22亿,4.10亿,-0.07%,22.51亿,4.26亿,,,高学明
2025,40.941,11.0057,3.72,15.73,-3.70%,3135.82万,-48.12%,2.0,2.6027,130.5263,1.86,PE；PB,7.48亿,4.08亿,2.42%,22.47亿,3.85亿,0.03,,高学明
2024,37.581,9.3717,4.01,16.34,-1.28%,6044.08万,-26.89%,2.0,2.2999,63.9553,2.005,PE；PB,9.54亿,4.10亿,3.52%,22.36亿,4.50亿,0.065,,高学明
2023,44.797,9.3717,4.78,16.55,10.62%,8266.87万,132.68%,1.82,2.7068,54.195,2.6264,PE；PB,6.67亿,4.13亿,5.30%,17.41亿,4.32亿,,,高学明
2022,41.891,9.3717,4.47,14.96,-11.94%,3552.86万,-35.29%,1.74,2.8002,117.942,2.569,PE；PB,5.97亿,3.42亿,2.66%,16.61亿,4.67亿,,,高学明
2021,33.551,9.3717,3.58,16.99,59.48%,5490.42万,302.76%,1.64,1.9747,61.0922,2.1829,PE；PB,7.55亿,3.11亿,3.51%,16.23亿,4.71亿,0.034999999999999996,,高学明
2020,39.455,9.3717,4.21,10.65,-2.68%,1363.21万,-48.81%,1.62,3.7047,290.3448,2.5988,PE；PB,7.37亿,2.90亿,0.92%,15.98亿,3.21亿,,,高学明
2019,24.835,9.3717,2.65,10.95,7.81%,2662.84万,-28.51%,1.6,2.268,93.3099,1.6562,PE；PB,7.61亿,2.77亿,3.04%,15.88亿,2.50亿,,,高学明
2018,23.992,9.3717,2.56,10.15,-10.46%,3724.70万,162.85%,1.58,2.3637,64.4836,1.6203,PE；PB,4.83亿,2.53亿,3.19%,15.66亿,2.37亿,,,高学明
2017,,,3.44,11.34,29.27%,-5926.10万,-345.91%,1.54,,,2.2338,PE；PB,2.87亿,2.21亿,-4.05%,16.16亿,2.91亿,0.0,,高学明
2016,,,5.5,8.77,-3.00%,2409.89万,3.99%,2.08,,214.0078,2.6442,PE；PB,3.27亿,2.80亿,2.52%,16.18亿,2.20亿,0.02,,高学明
2015,,,5.79,9.04,7.90%,2317.33万,24.86%,2.07,,180.3738,2.7971,PE；PB,2.96亿,2.70亿,2.41%,16.09亿,2.08亿,0.0,,高学明
2014,,,3.92,8.38,1.50%,1855.99万,-57.63%,3.06,,152.5292,1.281,PE；PB,3.55亿,2.47亿,2.63%,15.53亿,2.40亿,0.05,,高学明
2013,,,2.35,8.26,15.44%,4380.22万,-27.99%,3.67,,26.1111,0.6403,PE；PB,5.57亿,2.51亿,5.78%,15.50亿,2.19亿,,,高学明
2012,,,2.33,7.15,-16.34%,6083.00万,-39.38%,3.56,,15.5333,0.6545,PE；PB,7.93亿,2.09亿,8.75%,15.00亿,1.58亿,0.3,,高学明
2011,,,2.58,8.55,9.69%,1.00亿,13.09%,5.42,,8.6,0.476,PE；PB,8.79亿,3.70亿,12.51%,15.31亿,1.82亿,,,高学明
2010,,,,7.8,26.93%,8872.46万,35.53%,2.62,,,,PE；PB,8064.64万,2.75亿,12.42%,6.02亿,1.85亿,,,高学明
