报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,27.639,8.3,3.33,13.0247,0.530512,-67.29%,-1572.70万,-1694.73%,1.76,2.83亿,2.44亿,-29.66%,15.33亿,15.78亿
2025,22.991,8.3,2.77,3.4573,6.65,-11.54%,-2.54亿,-27.28%,1.78,4.19亿,2.59亿,-38.17%,15.49亿,15.80亿
2024,19.92,8.3,2.4,2.6489,7.52,6.04%,-1.99亿,39.71%,2.08,5.06亿,5.13亿,-26.66%,18.03亿,18.24亿
2023,32.37,8.3,3.9,4.5656,7.09,-18.26%,-3.31亿,-91.88%,2.32,5.48亿,7.13亿,-46.33%,20.03亿,18.93亿
2022,25.066,8.3,3.02,2.8878,8.68,-49.00%,-1.72亿,-270.19%,2.72,10.24亿,10.44亿,-22.22%,23.32亿,23.42亿
2021,25.066,8.3,3.02,1.4736,17.01,72.36%,1.01亿,-3.56%,2.98,9.76亿,12.62亿,10.78%,26.01亿,25.37亿
2020,20.335,8.3,2.45,2.0603,9.87,8.15%,1.05亿,3.84%,2.91,8.13亿,12.07亿,10.44%,24.60亿,27.61亿
2019,20.003,8.3,2.41,2.1909,9.13,3.44%,1.01亿,11.05%,2.83,9.64亿,11.48亿,10.36%,23.98亿,27.89亿
2018,18.592,8.3,2.24,2.1079,8.82,41.00%,9109.39万,331.91%,2.76,6.86亿,10.88亿,10.30%,23.45亿,26.71亿
2017,,,3.52,,6.26,-43.65%,2109.12万,-79.13%,2.67,5.99亿,10.14亿,3.36%,22.71亿,21.37亿
2016,,,4.88,,11.11,66.02%,1.01亿,69.43%,2.68,4.18亿,10.26亿,9.12%,22.33亿,14.47亿
2015,,,5.6,,6.69,-45.14%,5963.35万,-54.14%,2.59,6.32亿,9.45亿,8.94%,21.53亿,16.05亿
2014,,,4.18,,12.19,79.92%,1.30亿,-43.28%,2.57,4.95亿,9.25亿,10.98%,21.36亿,15.93亿
2013,,,2.56,,6.77,137.17%,2.29亿,335.30%,2.41,6.56亿,7.96亿,33.85%,20.01亿,19.49亿
2012,,,2.96,,2.85,-15.27%,-9742.71万,-135.18%,2.13,3.23亿,5.67亿,-35.50%,17.72亿,21.48亿
2011,,,3.05,,3.37,-59.16%,2.77亿,864.49%,2.25,3.74亿,6.64亿,82.25%,18.72亿,17.18亿
2010,,,4.61,,8.24,-52.84%,2871.23万,-91.53%,1.92,1.39亿,4.18亿,3.49%,15.97亿,17.19亿
