报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,140.787,25.5976,5.5,0.4884,72.07,29.29%,5.17亿,-22.19%,4.00,35.99亿,54.20亿,9.65%,114.22亿,28.45亿
2025,152.306,25.5976,5.95,0.6341,240.2,75.68%,10.07亿,27.35%,3.80,28.99亿,49.02亿,4.29%,107.17亿,28.91亿
2024,142.323,25.5976,5.56,1.0409,136.73,-1.23%,7.91亿,2.06%,3.55,36.31亿,43.99亿,5.68%,93.56亿,16.18亿
2023,101.386,25.7326,3.94,0.7324,138.43,-1.59%,7.75亿,37.05%,3.39,12.55亿,40.47亿,5.34%,89.16亿,16.82亿
2022,120.686,25.7326,4.69,0.8579,140.67,0.63%,5.65亿,-36.69%,3.21,14.78亿,36.16亿,3.95%,84.38亿,20.70亿
2021,154.691,24.4765,6.32,1.1065,139.8,20.22%,8.93亿,18.04%,3.03,9.42亿,34.06亿,6.46%,77.43亿,21.62亿
2020,107.043,24.1632,4.43,0.9268,115.5,12.72%,7.56亿,10.69%,2.65,10.30亿,26.88亿,6.72%,71.85亿,16.27亿
2019,89.734,23.5523,3.81,0.9578,93.69,14.60%,6.83亿,203.15%,2.43,5.83亿,32.87亿,7.40%,59.74亿,10.86亿
2018,100.568,23.5523,4.27,1.2302,81.75,11.35%,2.25亿,-67.98%,2.28,15.86亿,28.59亿,2.74%,56.16亿,7.03亿
2017,,,5.11,,73.42,-3.37%,7.04亿,-38.98%,2.41,19.81亿,30.53亿,9.39%,58.58亿,7.62亿
2016,,,7.06,,75.99,14.05%,11.54亿,13.43%,2.17,14.11亿,23.83亿,15.17%,52.91亿,5.22亿
2015,,,9.45,,66.62,22.14%,10.17亿,25.71%,4.44,23.28亿,21.23亿,15.20%,45.12亿,5.74亿
2014,,,4.21,,54.55,16.84%,8.09亿,31.53%,6.11,12.06亿,15.56亿,14.76%,38.60亿,6.36亿
2013,,,3.85,,46.68,30.25%,6.15亿,51.91%,10.70,10.32亿,11.64亿,13.28%,34.18亿,5.29亿
2012,,,2.45,,35.06,23.43%,4.05亿,27.65%,9.68,15.78亿,8.81亿,11.51%,29.71亿,4.95亿
2011,,,,,28.41,44.71%,3.17亿,34.17%,4.33,2.50亿,5.09亿,11.11%,9.99亿,3.74亿
2010,,,,,19.63,51.07%,2.36亿,96.17%,3.66,3.33亿,3.11亿,12.02%,7.29亿,2.20亿
