报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,44.611,5.6114,7.95,3.621,3.08,-36.20%,-1755.37万,-157.89%,4.62,11.41亿,10.58亿,-5.70%,26.09亿,9.22亿
2025,51.962,5.6114,9.26,2.2254,23.35,-11.94%,7961.89万,-36.67%,4.65,11.67亿,10.75亿,3.41%,26.26亿,8.15亿
2024,31.588,5.6107,5.63,1.1911,26.52,-24.57%,1.26亿,-64.25%,4.60,9.50亿,10.54亿,4.74%,26.01亿,10.16亿
2023,38.881,5.6106,6.93,1.1058,35.16,24.21%,3.52亿,63.43%,4.95,10.93亿,12.38亿,10.00%,27.99亿,11.90亿
2022,27.252,4.0076,6.8,0.963,28.3,4.86%,2.15亿,22.00%,6.44,8.70亿,10.74亿,7.60%,25.81亿,10.53亿
2021,15.71,4.0076,3.92,0.5821,26.99,12.42%,1.76亿,-20.00%,6.17,10.09亿,9.89亿,6.53%,24.72亿,9.06亿
2020,16.712,4.0076,4.17,0.696,24.01,3.33%,2.20亿,-29.99%,6.00,7.73亿,9.38亿,9.18%,24.05亿,8.71亿
2019,12.052,2.8626,4.21,0.5186,23.24,16.17%,3.15亿,58.12%,8.30,6.11亿,9.40亿,13.55%,23.75亿,10.21亿
2018,4.662,2.0447,2.28,0.2331,20.0,36.88%,1.99亿,55.78%,10.59,5.34亿,7.79亿,9.96%,21.65亿,9.03亿
2017,,,4.21,,14.61,10.14%,1.28亿,4.36%,10.03,3.17亿,6.64亿,8.75%,20.26亿,7.42亿
2016,,,12.54,,13.27,-17.88%,1.22亿,-9.81%,9.63,6.47亿,5.86亿,9.23%,19.45亿,4.93亿
2015,,,,,16.16,0.51%,1.36亿,-7.54%,7.37,1.65亿,4.75亿,8.41%,11.16亿,5.15亿
2014,,,,,16.07,-1.68%,1.47亿,-20.20%,6.71,1.16亿,3.93亿,9.14%,10.17亿,6.93亿
2013,,,,,16.35,14.07%,1.84亿,57.60%,6.03,1.22亿,3.10亿,11.26%,9.14亿,5.71亿
2012,,,,,14.33,-12.55%,1.17亿,7.04%,4.86,4116.10万,1.45亿,8.15%,7.28亿,5.51亿
2011,,,,,16.39,False,1.09亿,False,4.31,1.47亿,1.18亿,6.22%,5.91亿,5.70亿
