报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,45.836,5.7439,7.98,6.76,15.05%,311.32万,-75.71%,4.37,6.7805,1477.7778,1.8261,PE；PB,6.26亿,-4.38亿,0.46%,25.14亿,10.17亿,,20%: 最新年度净利润同比下降,陈建波
2026-03-31,45.836,5.7439,7.98,6.76,15.05%,311.32万,-75.71%,4.37,1.6951,1477.7778,1.8261,PE；PB,6.26亿,-4.38亿,0.46%,25.14亿,10.17亿,,,陈建波
2025,48.823,5.7439,8.5,25.77,-20.98%,-4.84亿,-2356.96%,4.36,1.8946,,1.9495,PE；PB,7.48亿,-4.41亿,-18.79%,25.09亿,6.06亿,,,陈建波
2024,53.418,5.7439,9.3,32.61,-5.03%,2145.74万,107.42%,5.19,1.6381,248.6631,1.7919,PE；PB,8.36亿,4354.53万,0.66%,29.86亿,6.97亿,,,陈建波
2023,33.715,4.644,7.26,34.34,27.18%,-2.89亿,-886.80%,5.15,0.9818,,1.4097,PE；PB,11.04亿,2208.79万,-8.46%,29.56亿,7.46亿,0.05,,陈建波
2022,27.864,4.644,6.0,27.0,-18.33%,3676.94万,-15.10%,5.48,1.032,75.7576,1.0949,PE；PB,4.96亿,3.40亿,1.55%,26.39亿,7.80亿,,,陈建波
2021,42.128,4.6448,9.07,33.06,6.12%,4331.06万,-45.58%,5.4,1.2743,97.2133,1.6796,PE；PB,2.91亿,3.07亿,1.51%,25.95亿,5.22亿,0.08,,陈建波
2020,47.963,4.6476,10.32,31.15,33.56%,7958.01万,-42.11%,5.36,1.5397,60.2452,1.9254,PE；PB,3.26亿,3.05亿,2.63%,25.66亿,5.66亿,0.1,,陈建波
2019,24.215,3.8993,6.21,23.32,13.07%,1.37亿,2.12%,5.28,1.0384,18.784,1.1761,PE；PB,5.24亿,2.76亿,5.59%,25.28亿,3.91亿,0.1,,陈建波
2018,17.083,2.9453,5.8,20.63,132.12%,1.35亿,140.49%,4.91,0.8281,16.638,1.1813,PE；PB,2.48亿,1.82亿,6.62%,19.98亿,2.70亿,0.1953337,,陈建波
2017,,,8.86,8.89,41.03%,5597.38万,256.99%,6.1,,34.7451,1.4525,PE；PB,2.49亿,1.13亿,6.69%,18.78亿,2.68亿,,,陈建波
2016,,,11.26,6.3,24.25%,1567.92万,134.28%,2.94,,146.9974,3.8299,PE；PB,6761.82万,6060.48万,2.75%,6.82亿,7587.75万,0.05,,陈建波
2015,,,12.53,5.07,19.31%,669.24万,35.20%,2.9,,384.3558,4.3207,PE；PB,1.43亿,5655.59万,1.00%,6.65亿,4150.78万,0.05,,陈建波
2014,,,6.25,4.25,2.81%,494.99万,-85.16%,2.91,,260.4167,2.1478,PE；PB,1.25亿,6204.25万,1.16%,6.02亿,3448.58万,0.1001865,,陈建波
2013,,,4.84,4.13,32.53%,3335.38万,59.33%,3.58,,29.7663,1.352,PE；PB,1.70亿,7563.68万,8.07%,6.18亿,3114.22万,0.1,,陈建波
2012,,,3.65,3.12,-23.16%,2093.36万,-48.42%,3.49,,29.5786,1.0458,PE；PB,2.24亿,6588.42万,6.74%,5.94亿,2632.06万,0.16,,陈建波
2011,,,4.02,4.06,0.06%,4058.18万,0.25%,5.22,,16.806,0.7701,PE；PB,3.63亿,6732.87万,10.03%,5.93亿,3167.30万,0.2,,陈建波
2010,,,7.8,4.06,18.88%,4048.20万,28.05%,6.54,,14.717,1.1927,PE；PB,4.77亿,5231.11万,10.02%,5.72亿,2240.75万,,,陈建波
