报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,30.084,2.7933,10.77,3.11,-6.92%,-2577.06万,-68.29%,6.9,9.6733,,1.5609,PE；PB,9.11亿,2.94亿,-8.28%,19.29亿,3.09亿,0.25,40%: 最新年度营业收入下滑；最新年度净利润同比下降,林岩
2026-03-31,30.084,2.7933,10.77,3.11,-6.92%,-2577.06万,-68.29%,6.9,2.4183,,1.5609,PE；PB,9.11亿,2.94亿,-8.28%,19.29亿,3.09亿,0.25,,林岩
2025,33.101,2.7933,11.85,18.05,-13.12%,-4349.59万,-190.45%,7.0,1.8339,,1.6929,PE；PB,10.51亿,3.20亿,-2.41%,19.55亿,3.07亿,0.3,,林岩
2024,31.76,2.7933,11.37,20.78,-11.64%,4808.69万,-76.53%,7.45,1.5284,66.0279,1.5262,PE；PB,9.82亿,4.47亿,2.31%,20.82亿,3.62亿,0.6,,林岩
2023,38.488,2.7991,13.75,23.52,3.88%,2.05亿,115.15%,7.88,1.6364,18.7381,1.7449,PE；PB,10.17亿,5.66亿,8.71%,22.01亿,4.00亿,0.6,,林岩
2022,25.984,2.8,9.28,22.64,-16.42%,9522.67万,261.31%,7.67,1.1477,27.2941,1.2099,PE；PB,10.20亿,5.29亿,4.21%,21.47亿,4.27亿,0.7,,林岩
2021,35.588,2.8,12.71,27.09,15.66%,2635.63万,-88.77%,7.96,1.3137,127.1,1.5967,PE；PB,13.21亿,6.27亿,0.97%,22.30亿,4.71亿,0.7,,林岩
2020,35.28,2.8,12.6,23.42,-6.47%,2.35亿,-4.30%,8.56,1.5064,14.8235,1.472,PE；PB,12.76亿,7.94亿,10.02%,23.97亿,3.59亿,0.3,,林岩
2019,35.812,2.8,12.79,25.04,2.94%,2.45亿,36.04%,8.02,1.4302,14.5341,1.5948,PE；PB,12.95亿,6.65亿,9.79%,22.45亿,4.50亿,0.125,,林岩
2018,30.604,2.8,10.93,24.33,7.37%,1.80亿,-29.46%,7.46,1.2579,17.0781,1.4651,PE；PB,2.51亿,4.81亿,7.41%,20.90亿,5.13亿,1.25,,林岩
2017,,,18.48,22.66,19.44%,2.56亿,3.65%,8.07,,19.0515,2.29,PE；PB,3.37亿,6.65亿,11.28%,22.59亿,3.61亿,,,林岩
2016,,,,18.97,2.70%,2.47亿,35.89%,3.49,,,,PE；PB,2.23亿,4.32亿,13.00%,7.34亿,2.84亿,,,林岩
2015,,,,18.47,-2.76%,1.81亿,6.25%,3.37,,,,PE；PB,1.62亿,4.26亿,9.82%,7.07亿,2.42亿,,,林岩
2014,,,,18.99,19.63%,1.71亿,35.08%,8.15,,,,PE；PB,1.11亿,2.55亿,8.99%,4.35亿,3.18亿,,,林岩
2013,,,,15.88,10.50%,1.26亿,36.25%,6.84,,,,PE；PB,1.25亿,2.68亿,7.96%,3.42亿,3.85亿,,,林岩
2012,,,,14.37,False,9277.87万,False,5.27,,,,PE；PB,1.10亿,1.52亿,6.46%,2.63亿,3.28亿,,,林岩
