报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,57.94,1.1032,52.52,1.32,-9.42%,964.84万,76.45%,9.41,43.8939,583.5556,5.5813,PE；PB,3.99亿,3.92亿,6.79%,12.19亿,8258.16万,0.1,20%: 最新年度营业收入下滑,梅坦
2026-03-31,57.94,1.1032,52.52,1.32,-9.42%,964.84万,76.45%,9.41,10.9735,583.5556,5.5813,PE；PB,3.99亿,3.92亿,6.79%,12.19亿,8258.16万,0.1,,梅坦
2025,29.224,1.1032,26.49,5.81,-11.14%,3245.05万,19.67%,9.33,5.0299,91.3448,2.8392,PE；PB,4.38亿,3.82亿,4.63%,11.80亿,6744.02万,0.05,,梅坦
2024,22.724,1.0315,22.03,6.54,9.67%,2711.60万,206.84%,9.02,3.4746,88.12,2.4424,PE；PB,4.00亿,3.59亿,3.67%,10.82亿,9865.72万,0.12,,梅坦
2023,27.768,1.0315,26.92,5.96,-8.67%,883.72万,-67.56%,8.89,4.6591,299.1111,3.0281,PE；PB,4.32亿,3.49亿,1.48%,9.81亿,7209.10万,,,梅坦
2022,16.576,1.0315,16.07,6.53,-26.62%,2724.45万,-70.49%,8.29,2.5384,61.8077,1.9385,PE；PB,3.71亿,3.41亿,4.17%,8.56亿,7483.93万,,,梅坦
2021,29.831,1.0315,28.92,8.9,24.22%,9233.74万,-16.57%,8.03,3.3518,26.9224,3.6015,PE；PB,3.36亿,3.17亿,10.38%,8.28亿,1.19亿,,,梅坦
2020,,,,7.16,12.25%,1.11亿,33.70%,4.83,,,,PE；PB,5383.48万,2.33亿,15.45%,3.74亿,9695.08万,,,梅坦
2019,,,,6.38,4.64%,8277.29万,84.61%,3.4,,,,PE；PB,2086.75万,1.33亿,12.97%,2.63亿,7437.57万,,,梅坦
2018,,,,6.1,51.66%,4483.69万,105.61%,2.33,,,,PE；PB,386.82万,5819.52万,7.35%,1.80亿,8495.77万,,,梅坦
2017,,,,4.02,False,2180.66万,False,1.75,,,,PE；PB,1090.55万,1756.23万,5.42%,1.36亿,6054.54万,,,梅坦
