报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,46.353,4.1498,11.17,2.39,29.60%,610.98万,-2.43%,1.99,19.3946,558.5,5.6131,PE；PB,2.87亿,6857.14万,2.71%,8.67亿,5.74亿,,20%: 最新年度净利润同比下降,叶利明
2026-03-31,46.353,4.1498,11.17,2.39,29.60%,610.98万,-2.43%,1.99,4.8486,558.5,5.6131,PE；PB,2.87亿,6857.14万,2.71%,8.67亿,5.74亿,,,叶利明
2025,60.504,4.1498,14.58,9.14,10.77%,-2337.05万,36.85%,1.99,6.6197,,7.3266,PE；PB,3.72亿,6246.16万,-2.42%,8.53亿,3.88亿,,,叶利明
2024,45.689,4.1498,11.01,8.25,26.20%,-3700.53万,-1139.76%,1.93,5.5381,,5.7047,PE；PB,2.85亿,8583.21万,-4.20%,8.22亿,3.35亿,0.012,,叶利明
2023,38.192,2.9861,12.79,6.54,-20.15%,355.90万,-76.90%,2.04,5.8398,1279.0,6.2696,PE；PB,3.48亿,1.28亿,0.78%,8.65亿,3.16亿,0.0,,叶利明
2022,30.548,2.9861,10.23,8.19,-16.05%,1540.69万,47.63%,2.81,3.7299,255.75,3.6406,PE；PB,5.01亿,1.24亿,2.23%,8.57亿,3.33亿,,,叶利明
2021,49.838,2.9861,16.69,9.75,30.44%,1043.59万,98.85%,3.1,5.1116,417.25,5.3839,PE；PB,6.31亿,1.09亿,1.99%,9.42亿,3.12亿,,,叶利明
2020,20.512,2.297,8.93,7.48,-10.40%,524.81万,35.73%,3.63,2.7422,446.5,2.4601,PE；PB,8.63亿,9908.99万,2.85%,12.02亿,2.89亿,0.01,,叶利明
2019,25.129,2.297,10.94,8.34,40.10%,386.66万,104.30%,1.92,3.0131,547.0,5.6979,PE；PB,1.47亿,9613.89万,2.53%,5.57亿,2.27亿,,,叶利明
2018,14.976,2.297,6.52,5.96,-30.74%,-8990.94万,-471.26%,1.9,2.5128,,3.4316,PE；PB,1.04亿,9228.25万,-14.62%,5.36亿,2.28亿,0.032,,叶利明
2017,,,12.04,8.6,84.41%,2421.72万,10.97%,2.33,,109.4545,5.1674,PE；PB,1.83亿,1.90亿,2.85%,5.39亿,2.06亿,0.024,,叶利明
2016,,,25.46,4.66,18.22%,2182.34万,-37.67%,2.26,,254.6,11.2655,PE；PB,2.17亿,1.73亿,6.31%,6.18亿,2.15亿,0.391,,叶利明
2015,,,21.92,3.6,-9.39%,3501.33万,-36.35%,5.75,,128.9412,3.8122,PE；PB,1.31亿,1.91亿,9.72%,5.28亿,1.77亿,,,叶利明
2014,,,,3.98,14.83%,5500.54万,37.10%,3.93,,,,PE；PB,2995.78万,1.65亿,13.83%,2.71亿,1.26亿,,,叶利明
2013,,,,3.46,3.51%,4011.94万,0.18%,3.13,,,,PE；PB,2824.34万,1.15亿,11.58%,2.16亿,1.23亿,,,叶利明
2012,,,,3.35,-9.75%,4004.69万,-7.00%,2.61,,,,PE；PB,1418.03万,8217.14万,11.97%,1.80亿,1.08亿,,,叶利明
2011,,,,3.71,False,4306.07万,False,2.03,,,,PE；PB,8425.57万,4561.79万,11.61%,1.40亿,8362.17万,,,叶利明
