报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,468.0,10.0,46.8,1.76,247.21%,-4551.69万,38.57%,4.06,265.9091,,11.5271,PE；PB,32.65亿,-12.97亿,-25.86%,40.56亿,5.07亿,,,上海箕山管理咨询有限公司
2026-03-31,468.0,10.0,46.8,1.76,247.21%,-4551.69万,38.57%,4.06,66.4773,,11.5271,PE；PB,32.65亿,-12.97亿,-25.86%,40.56亿,5.07亿,,,上海箕山管理咨询有限公司
2025,,,,5.13,83.19%,-2.12亿,13.96%,2.2,,,,PE；PB,13.28亿,-12.51亿,-41.39%,19.80亿,3.83亿,,,上海箕山管理咨询有限公司
2024,,,,2.8,29.99%,-2.47亿,18.84%,2.4,,,,PE；PB,11.12亿,-10.39亿,-88.12%,21.64亿,1.82亿,,,上海箕山管理咨询有限公司
2023,,,,2.15,13.13%,-3.04亿,-22.87%,2.65,,,,PE；PB,13.20亿,-7.92亿,-141.15%,23.89亿,2.44亿,,,上海箕山管理咨询有限公司
2022,,,,1.9,False,-2.47亿,False,14.01,,,,PE；PB,7.45亿,-4.88亿,-129.96%,15.61亿,1.77亿,,,上海箕山管理咨询有限公司
