报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,36.224,2.1283,17.02,5.37,16.85%,-2560.46万,-287.30%,7.3,6.7456,,2.3315,PE；PB,5.84亿,4.01亿,-4.77%,17.74亿,2.36亿,0.02,20%: 最新年度净利润同比下降,WATANABE YOICHI
2026-03-31,36.224,2.1283,17.02,5.37,16.85%,-2560.46万,-287.30%,7.3,1.6864,,2.3315,PE；PB,5.84亿,4.01亿,-4.77%,17.74亿,2.36亿,0.02,,WATANABE YOICHI
2025,39.225,2.1283,18.43,23.74,17.11%,2219.75万,-60.35%,6.22,1.6523,175.3568,2.963,PE；PB,3.33亿,4.27亿,0.93%,13.25亿,2.83亿,0.05500000000000001,,WATANABE YOICHI
2024,56.528,2.1283,26.56,20.27,29.31%,5598.41万,-52.56%,6.13,2.7888,100.0377,4.3328,PE；PB,4.90亿,4.18亿,2.76%,13.04亿,2.58亿,0.136,,WATANABE YOICHI
2023,55.059,2.1283,25.87,15.68,15.38%,1.18亿,22.74%,5.97,3.5114,46.2212,4.3333,PE；PB,5.14亿,3.96亿,7.53%,12.70亿,1.99亿,0.242,,WATANABE YOICHI
2022,28.711,2.1283,13.49,13.59,13.18%,9614.41万,83.49%,5.64,2.1127,29.7202,2.3918,PE；PB,7.01亿,3.37亿,7.08%,12.01亿,1.64亿,0.05,,WATANABE YOICHI
2021,33.946,2.1283,15.95,12.01,8.98%,5239.64万,-35.86%,5.36,2.8265,64.7847,2.9757,PE；PB,5.47亿,2.58亿,4.36%,11.41亿,1.47亿,0.12,,WATANABE YOICHI
2020,29.392,2.1283,13.81,11.02,-10.45%,8169.12万,-21.52%,5.23,2.6672,29.2337,2.6405,PE；PB,7.28亿,2.35亿,7.42%,11.13亿,1.31亿,,,WATANABE YOICHI
2019,,,,12.3,-21.01%,1.04亿,-24.99%,3.12,,,,PE；PB,2.52亿,1.59亿,8.46%,4.98亿,1.07亿,,,WATANABE YOICHI
2018,,,,15.58,5.62%,1.39亿,166.14%,2.47,,,,PE；PB,1.24亿,6317.94万,8.91%,3.94亿,1.06亿,,,WATANABE YOICHI
2017,,,,14.75,18.48%,5214.15万,-57.40%,4.36,,,,PE；PB,2.78亿,-461.53万,3.54%,2.77亿,1.04亿,,,WATANABE YOICHI
2016,,,,12.45,False,1.22亿,False,6.43,,,,PE；PB,3.01亿,2.23亿,9.83%,3.95亿,8971.87万,,,WATANABE YOICHI
