报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,38.517,2.2264,17.3,1.41,-24.33%,624.56万,-78.99%,5.27,27.317,615.6584,3.2827,PE；PB,4.01亿,-4322.69万,4.44%,11.74亿,4750.33万,,40%: 最新年度营业收入下滑；最新年度净利润同比下降,姜发明
2026-03-31,38.517,2.2264,17.3,1.41,-24.33%,624.56万,-78.99%,5.27,6.8293,615.6584,3.2827,PE；PB,4.01亿,-4322.69万,4.44%,11.74亿,4750.33万,,,姜发明
2025,63.363,2.2264,28.46,7.93,73.34%,8852.80万,329.19%,5.25,7.9903,71.5795,5.421,PE；PB,3.78亿,-4947.25万,11.17%,11.68亿,5359.22万,,,姜发明
2024,30.144,2.2329,13.5,4.57,-2.50%,2062.69万,106.76%,4.85,6.5961,145.7883,2.7835,PE；PB,1.38亿,-1.32亿,4.51%,10.79亿,6018.49万,,,姜发明
2023,36.742,1.9057,19.28,4.69,-26.98%,-3.05亿,-571.17%,4.76,7.8341,,4.0504,PE；PB,4.74亿,-1.52亿,-65.09%,10.59亿,2273.51万,,,姜发明
2022,22.111,1.1843,18.67,6.42,-31.87%,-4547.97万,-208.18%,4.28,3.4441,,4.3621,PE；PB,3.67亿,1.53亿,-7.09%,8.16亿,3897.14万,0.152,,姜发明
2021,26.185,1.1843,22.11,9.43,-10.90%,4203.95万,-39.66%,7.27,2.7768,97.5728,3.0413,PE；PB,4.75亿,2.16亿,4.46%,8.62亿,5698.32万,0.079,,姜发明
2020,,,,10.58,6.41%,6966.65万,-12.74%,5.59,,,,PE；PB,1.66亿,1.88亿,6.58%,4.96亿,1.10亿,,,姜发明
2019,,,,9.94,27.80%,7983.84万,49.57%,4.81,,,,PE；PB,1.20亿,1.25亿,8.03%,4.27亿,6702.16万,,,姜发明
2018,,,,7.78,38.37%,5337.85万,88.76%,3.91,,,,PE；PB,1.19亿,5348.13万,6.86%,3.47亿,4477.01万,,,姜发明
2017,,,,5.62,-3.34%,2827.85万,-43.54%,2.8,,,,PE；PB,1412.33万,7976.75万,5.03%,2.07亿,3717.87万,,,姜发明
2016,,,,5.82,False,5008.73万,False,2.96,,,,PE；PB,1925.67万,7888.48万,8.61%,1.72亿,2980.72万,,,姜发明
