报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,958.544,34.6796,27.64,163.83,13.68%,36.00亿,269.45%,10.28,5.8508,26.6281,2.6887,PB；PE,140.21亿,211.24亿,25.30%,395.78亿,45.89亿,0.379,,中国铝业股份有限公司
2026-03-31,958.544,34.6796,27.64,163.83,13.68%,36.00亿,269.45%,10.28,1.4627,26.6281,2.6887,PB；PE,140.21亿,211.24亿,25.30%,395.78亿,45.89亿,0.379,,中国铝业股份有限公司
2025,1138.878,34.6796,32.84,600.43,10.27%,60.55亿,37.24%,9.24,1.8968,18.7657,3.5541,PB；PE,111.78亿,175.24亿,12.24%,354.13亿,47.14亿,0.5,,中国铝业股份有限公司
2024,457.424,34.6796,13.19,544.5,27.61%,44.12亿,11.52%,8.17,0.8401,10.3858,1.6144,PB；PE,82.81亿,134.07亿,9.36%,321.47亿,53.20亿,0.45999999999999996,,中国铝业股份有限公司
2023,399.509,34.6796,11.52,426.69,-11.96%,39.56亿,-13.41%,7.42,0.9363,10.0991,1.5526,PB；PE,52.61亿,108.67亿,11.06%,292.47亿,40.51亿,0.16,,中国铝业股份有限公司
2022,358.934,34.6796,10.35,484.63,16.08%,45.68亿,37.06%,6.45,0.7406,7.8409,1.6047,PB；PE,30.45亿,75.34亿,10.87%,252.76亿,39.18亿,0.11299999999999999,,中国铝业股份有限公司
2021,321.58,31.2821,10.28,417.51,40.90%,33.33亿,269.29%,5.25,0.7702,9.6075,1.9581,PB；PE,16.23亿,35.09亿,10.11%,209.27亿,30.42亿,,,中国铝业股份有限公司
2020,180.654,26.0684,6.93,295.73,21.78%,9.03亿,82.25%,3.77,0.6109,23.8966,1.8382,PB；PE,11.87亿,2.99亿,4.17%,137.59亿,35.44亿,,,中国铝业股份有限公司
2019,123.304,26.0684,4.73,242.84,11.96%,4.95亿,133.78%,3.49,0.5078,24.8947,1.3553,PB；PE,40.52亿,-6.04亿,2.25%,125.73亿,33.76亿,,,中国铝业股份有限公司
2018,93.064,26.0684,3.57,216.89,-1.99%,-14.66亿,-323.14%,3.17,0.4291,,1.1262,PB；PE,43.90亿,-11.39亿,-8.05%,92.16亿,40.06亿,0.06999999999999999,,中国铝业股份有限公司
2017,,,9.32,221.3,42.23%,6.57亿,491.20%,3.79,,37.28,2.4591,PB；PE,41.21亿,5.10亿,3.24%,109.33亿,44.66亿,,,中国铝业股份有限公司
2016,,,6.11,155.59,-1.95%,1.11亿,278.07%,3.54,,122.2,1.726,PB；PE,42.86亿,-1.40亿,1.33%,98.81亿,32.54亿,,,中国铝业股份有限公司
2015,,,6.55,158.52,-18.72%,2939.35万,105.93%,2.96,,327.5,2.2128,PB；PE,32.48亿,-2.49亿,-2.77%,66.44亿,23.63亿,,,中国铝业股份有限公司
2014,,,5.03,195.04,27.90%,-4.96亿,-3181.75%,2.23,,,2.2556,PB；PE,18.10亿,-2.67亿,-3.78%,59.43亿,31.27亿,,,中国铝业股份有限公司
2013,,,3.1,149.28,39.61%,1609.27万,18.87%,2.53,,310.0,1.2253,PB；PE,10.77亿,1.95亿,-0.74%,54.17亿,24.82亿,0.03,,中国铝业股份有限公司
2012,,,4.77,106.93,33.01%,1353.76万,-86.48%,2.55,,530.0,1.8706,PB；PE,13.84亿,2.31亿,0.27%,50.02亿,17.17亿,0.03,,中国铝业股份有限公司
2011,,,4.43,80.39,9.29%,1.00亿,228.50%,2.6,,68.1538,1.7038,PB；PE,22.95亿,2.64亿,1.50%,51.30亿,12.07亿,0.03,,中国铝业股份有限公司
2010,,,8.25,73.26,40.62%,3047.79万,-34.26%,3.33,,412.5,2.4775,PB；PE,22.08亿,2.02亿,0.67%,45.55亿,12.50亿,0.03,,中国铝业股份有限公司
