报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,163.369,9.1421,17.87,8.48,47.88%,1.80亿,42.73%,4.94,19.2652,90.849,3.6174,PB；PE,4693.60万,36.67亿,21.13%,45.81亿,1.78亿,,,中国环球新技术进出口有限公司
2026-03-31,163.369,9.1421,17.87,8.48,47.88%,1.80亿,42.73%,4.94,4.8163,90.849,3.6174,PB；PE,4693.60万,36.67亿,21.13%,45.81亿,1.78亿,,,中国环球新技术进出口有限公司
2025,137.497,9.1421,15.04,24.3,48.22%,5.12亿,123.00%,4.9,5.6583,26.8523,3.0694,PB；PE,2035.91万,34.88亿,20.20%,45.23亿,1.78亿,0.05500000000000001,,中国环球新技术进出口有限公司
2024,97.089,9.1421,10.62,16.39,11.64%,2.30亿,206.62%,4.02,5.9237,42.2771,2.6418,PB；PE,1.54亿,30.40亿,13.18%,37.37亿,1.71亿,,,中国环球新技术进出口有限公司
2023,110.711,9.1421,12.11,14.68,-25.56%,-2.15亿,-152.28%,3.48,7.5416,,3.4799,PB；PE,2162.61万,28.10亿,-15.08%,32.24亿,2.03亿,,,中国环球新技术进出口有限公司
2022,208.623,9.1421,22.82,19.73,-3.71%,4.12亿,-42.43%,3.79,10.5739,50.6548,6.0211,PB；PE,5871.32万,30.25亿,19.96%,34.60亿,2.08亿,,,中国环球新技术进出口有限公司
2021,342.829,9.1421,37.5,20.49,80.88%,7.15亿,2696.33%,3.01,16.7315,47.9172,12.4585,PB；PE,1.06亿,27.06亿,34.66%,27.10亿,1.28亿,0.3,,中国环球新技术进出口有限公司
2020,92.609,9.1421,10.13,11.33,-49.31%,2558.52万,-95.70%,2.26,8.1738,361.7857,4.4823,PB；PE,2.94亿,20.04亿,2.26%,20.15亿,1.14亿,,,中国环球新技术进出口有限公司
2019,78.884,6.5301,12.08,22.34,9.19%,5.95亿,-32.66%,2.97,3.5311,18.5561,4.0673,PB；PE,2.06亿,22.66亿,26.64%,27.18亿,1.62亿,0.04,,中国环球新技术进出口有限公司
2018,87.503,6.5301,13.4,20.46,-17.04%,8.84亿,-20.64%,3.3,4.2768,9.901,4.0606,PB；PE,12.15亿,20.30亿,43.19%,21.55亿,1.42亿,0.6,,中国环球新技术进出口有限公司
2017,,,27.86,24.67,67.02%,11.14亿,71.26%,2.61,,16.3363,10.6743,PB；PE,13.56亿,16.23亿,45.14%,17.04亿,1.34亿,0.6,,中国环球新技术进出口有限公司
2016,,,19.14,14.77,-0.99%,6.50亿,306.31%,1.99,,19.2207,9.6181,PB；PE,3.98亿,9.51亿,43.83%,12.99亿,1.43亿,,,中国环球新技术进出口有限公司
2015,,,13.8,14.91,-38.84%,1.60亿,-40.11%,1.02,,56.3035,13.5294,PB；PE,1.07亿,3.01亿,9.36%,6.70亿,7979.11万,,,中国环球新技术进出口有限公司
2014,,,8.82,24.39,-1.75%,2.67亿,1179.63%,0.24,,21.5543,36.75,PB；PE,1.66亿,1.41亿,0.67%,7.53亿,1.44亿,,,中国环球新技术进出口有限公司
2013,,,6.38,15.69,17.31%,2088.37万,-71.45%,0.17,,48.37,37.5294,PB；PE,3971.15万,-2.02亿,1.46%,5325.34万,1.05亿,,,中国环球新技术进出口有限公司
2012,,,4.69,13.38,96.54%,7315.97万,253.65%,0.02,,10.1493,234.5,PB；PE,5138.92万,-2.23亿,5.87%,2670.75万,9493.59万,,,中国环球新技术进出口有限公司
2011,,,4.49,6.81,-34.44%,-4761.58万,-413.45%,-0.46,,,,PB；PE,4223.72万,-2.96亿,-5.62%,-4745.81万,9203.54万,,,中国环球新技术进出口有限公司
2010,,,9.28,10.38,109.81%,-927.37万,-118.36%,-0.16,,,,PB；PE,6266.33万,-2.48亿,-0.39%,-438.01万,9569.70万,,,中国环球新技术进出口有限公司
