报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,441.394,6.2379,70.76,34.14,21.45%,6.01亿,42.55%,18.35,12.9289,73.7083,3.8561,PB；PE,64.62亿,80.33亿,17.60%,116.84亿,19.28亿,,,金诚信集团有限公司
2026-03-31,441.394,6.2379,70.76,34.14,21.45%,6.01亿,42.55%,18.35,3.2322,73.7083,3.8561,PB；PE,64.62亿,80.33亿,17.60%,116.84亿,19.28亿,,,金诚信集团有限公司
2025,475.008,6.2378,76.15,138.94,39.74%,23.39亿,47.66%,17.56,3.4188,20.3067,4.3366,PB；PE,73.81亿,74.32亿,16.28%,111.51亿,18.00亿,0.45,,金诚信集团有限公司
2024,216.349,6.0214,35.93,99.42,34.37%,15.84亿,53.59%,14.22,2.1761,13.9805,2.5267,PB；PE,26.18亿,54.77亿,15.80%,90.58亿,15.86亿,0.2,,金诚信集团有限公司
2023,224.046,6.0179,37.23,73.99,38.18%,10.31亿,68.74%,11.69,3.0281,21.7719,3.1848,PB；PE,19.18亿,40.89亿,13.94%,72.79亿,16.56亿,0.12,,金诚信集团有限公司
2022,149.383,5.9397,25.15,53.55,18.90%,6.11亿,29.77%,9.88,2.7896,24.6569,2.5455,PB；PE,21.33亿,31.61亿,11.30%,61.91亿,11.70亿,0.1,,金诚信集团有限公司
2021,122.399,5.8341,20.98,45.04,16.57%,4.71亿,28.93%,8.56,2.7176,26.225,2.4509,PB；PE,18.48亿,26.58亿,10.15%,53.53亿,7.92亿,0.08,,金诚信集团有限公司
2020,70.418,5.8341,12.07,38.63,12.51%,3.65亿,18.00%,7.73,1.8229,19.1587,1.5614,PB；PE,20.77亿,22.34亿,9.27%,48.22亿,6.58亿,0.08,,金诚信集团有限公司
2019,50.368,5.85,8.61,34.34,10.59%,3.10亿,6.22%,7.31,1.4667,16.2453,1.1778,PB；PE,10.89亿,19.25亿,8.95%,43.61亿,8.68亿,0.075,,金诚信集团有限公司
2018,41.886,5.85,7.16,31.05,27.24%,2.91亿,42.02%,6.93,1.349,14.32,1.0332,PB；PE,11.44亿,16.92亿,9.30%,40.73亿,6.84亿,0.075,,金诚信集团有限公司
2017,,,9.72,24.4,1.85%,2.05亿,20.23%,6.54,,27.7714,1.4862,PB；PE,11.79亿,14.59亿,8.42%,38.51亿,4.50亿,0.05,,金诚信集团有限公司
2016,,,12.98,23.96,-8.07%,1.71亿,-16.73%,8.18,,44.7586,1.5868,PB；PE,11.35亿,12.81亿,7.16%,36.92亿,3.85亿,0.08,,金诚信集团有限公司
2015,,,18.47,26.07,-6.46%,2.05亿,-27.79%,9.38,,35.5192,1.9691,PB；PE,11.36亿,11.53亿,7.82%,35.31亿,4.21亿,,,金诚信集团有限公司
2014,,,,27.87,5.66%,2.84亿,-26.37%,6.43,,,,PB；PE,4.47亿,9.94亿,10.17%,18.17亿,4.01亿,,,金诚信集团有限公司
2013,,,,26.37,23.16%,3.85亿,20.37%,5.53,,,,PB；PE,4.09亿,7.74亿,14.62%,15.67亿,3.79亿,,,金诚信集团有限公司
2012,,,,21.41,38.09%,3.20亿,69.58%,4.24,,,,PB；PE,3.04亿,4.47亿,15.04%,11.92亿,2.28亿,,,金诚信集团有限公司
2011,,,,15.51,False,1.89亿,False,3.05,,,,PB；PE,2.02亿,1.58亿,12.18%,8.55亿,1.67亿,,,金诚信集团有限公司
