报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,22.42,1.7751,12.63,7.07,16.21%,3103.83万,2.00%,8.43,3.1711,74.2941,1.4982,PE；PB,11.06亿,8.58亿,5.62%,17.74亿,3.78亿,0.3,,杭州老板实业集团有限公司
2026-03-31,22.42,1.7751,12.63,7.07,16.21%,3103.83万,2.00%,8.43,0.7928,74.2941,1.4982,PE；PB,11.06亿,8.58亿,5.62%,17.74亿,3.78亿,0.3,,杭州老板实业集团有限公司
2025,30.585,1.7751,17.23,28.74,28.50%,1.17亿,23.20%,8.25,1.0642,26.1061,2.0885,PE；PB,9.77亿,8.27亿,4.96%,17.35亿,2.96亿,0.3,,杭州老板实业集团有限公司
2024,22.082,1.7751,12.44,22.37,16.80%,9522.73万,15.22%,7.89,0.9871,23.037,1.5767,PE；PB,6.68亿,7.63亿,4.89%,16.50亿,2.45亿,0.3,,杭州老板实业集团有限公司
2023,23.0,1.7899,12.85,19.15,20.48%,8264.49万,119.07%,7.65,1.201,27.9348,1.6797,PE；PB,6.07亿,7.29亿,5.19%,15.98亿,1.79亿,0.1,,杭州老板实业集团有限公司
2022,20.164,1.7908,11.26,15.89,4.60%,3772.50万,-60.95%,7.23,1.269,53.619,1.5574,PE；PB,3.68亿,6.72亿,3.26%,15.22亿,1.91亿,0.06,,杭州老板实业集团有限公司
2021,15.193,1.2362,12.29,15.19,-24.40%,9661.42万,-63.79%,6.97,1.0002,22.3455,1.7633,PE；PB,2.64亿,6.49亿,7.29%,14.67亿,2.74亿,0.45,,杭州老板实业集团有限公司
2020,23.76,1.2,19.8,20.1,83.05%,2.67亿,223.30%,9.25,1.1821,12.9412,2.1405,PE；PB,4.56亿,6.16亿,18.84%,13.64亿,2.26亿,0.25,,杭州老板实业集团有限公司
2019,12.9,1.2,10.75,10.98,17.25%,8252.62万,49.36%,7.42,1.1749,15.5797,1.4488,PE；PB,2.39亿,3.97亿,9.68%,10.28亿,1.66亿,0.15,,杭州老板实业集团有限公司
2018,13.896,1.2,11.58,9.36,51.44%,5525.38万,7.14%,6.85,1.4846,25.1739,1.6905,PE；PB,3.34亿,3.34亿,7.67%,9.36亿,1.42亿,0.1,,杭州老板实业集团有限公司
2017,,,14.28,6.18,17.60%,5157.29万,-13.20%,6.49,,31.7333,2.2003,PE；PB,2.83亿,2.95亿,9.30%,8.76亿,1.10亿,0.1,,杭州老板实业集团有限公司
2016,,,,5.26,1.85%,5941.87万,-19.70%,4.28,,,,PE；PB,3068.29万,2.59亿,11.30%,3.85亿,5317.70万,,,杭州老板实业集团有限公司
2015,,,,5.16,4.22%,7399.55万,27.80%,3.62,,,,PE；PB,2271.95万,2.06亿,14.33%,3.26亿,4631.73万,,,杭州老板实业集团有限公司
2014,,,,4.95,23.67%,5790.06万,46.68%,2.8,,,,PE；PB,1715.21万,1.39亿,11.69%,2.52亿,4517.63万,,,杭州老板实业集团有限公司
2013,,,,4.01,3.65%,3947.28万,14.70%,6.4,,,,PE；PB,1833.67万,1.04亿,9.85%,1.92亿,4047.90万,,,杭州老板实业集团有限公司
2012,,,,3.86,False,3441.46万,False,6.08,,,,PE；PB,4814.92万,9873.45万,8.91%,1.82亿,4313.27万,,,杭州老板实业集团有限公司
