报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,41.721,1.008,41.39,3.01,37.93%,-418.40万,79.00%,8.59,13.8608,,4.8184,PE；PB,9996.73万,1.46亿,-1.39%,8.66亿,2.27亿,,,曾本生
2026-03-31,41.721,1.008,41.39,3.01,37.93%,-418.40万,79.00%,8.59,3.4652,,4.8184,PE；PB,9996.73万,1.46亿,-1.39%,8.66亿,2.27亿,,,曾本生
2025,41.842,1.008,41.51,11.38,23.28%,-3716.29万,-56.83%,8.63,3.6768,,4.81,PE；PB,9583.90万,1.51亿,-3.27%,8.70亿,2.14亿,0.27999999999999997,,曾本生
2024,15.684,1.008,15.56,9.23,-9.13%,-2369.70万,-159.00%,9.28,1.6992,,1.6767,PE；PB,1.45亿,2.20亿,-2.57%,9.35亿,1.58亿,0.35,,曾本生
2023,21.309,1.008,21.14,10.16,-3.41%,4016.43万,-42.39%,9.86,2.0973,52.85,2.144,PE；PB,1.94亿,2.84亿,3.95%,9.94亿,1.45亿,0.35,,曾本生
2022,22.992,1.008,22.81,10.52,-9.45%,6971.76万,-28.25%,9.81,2.1856,33.058,2.3252,PE；PB,1.57亿,2.89亿,6.63%,9.89亿,1.61亿,0.38,,曾本生
2021,30.653,1.008,30.41,11.61,19.89%,9716.93万,4.02%,9.49,2.6402,29.5243,3.2044,PE；PB,2.18亿,2.62亿,8.37%,9.57亿,1.71亿,0.41,,曾本生
2020,,,,9.69,23.29%,9341.15万,47.51%,6.99,,,,PE；PB,8978.76万,2.11亿,9.64%,5.29亿,1.64亿,,,曾本生
2019,,,,7.86,9.42%,6332.60万,47.50%,5.76,,,,PE；PB,1.11亿,1.21亿,8.06%,4.35亿,1.24亿,,,曾本生
2018,,,,7.18,34.72%,4293.19万,129.90%,4.9,,,,PE；PB,4142.53万,6068.38万,5.98%,3.69亿,1.21亿,,,曾本生
2017,,,,5.33,False,1867.43万,False,4.33,,,,PE；PB,1867.11万,1.25亿,3.50%,3.26亿,9212.83万,,,曾本生
