报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,327.465,22.615,14.48,0.9337,263.04,29.98%,7.66亿,-5.29%,11.62,109.25亿,75.93亿,3.00%,274.17亿,184.60亿
2024,279.178,22.7159,12.29,1.028,271.58,-3.43%,3.46亿,-8.12%,11.55,145.85亿,74.81亿,1.37%,272.63亿,135.38亿
2023,268.976,22.7176,11.84,0.9564,281.24,-9.39%,3.77亿,-89.06%,12.07,130.46亿,78.05亿,1.36%,285.76亿,97.00亿
2022,532.351,22.7209,23.43,1.7313,307.48,12.98%,34.45亿,9.09%,12.37,113.57亿,81.57亿,11.22%,283.63亿,80.24亿
2021,469.519,19.5633,24.0,1.7252,272.16,20.93%,31.58亿,129.81%,9.40,140.71亿,54.32亿,10.90%,185.51亿,96.64亿
2020,325.003,18.7538,17.33,1.4472,224.57,114.02%,13.74亿,92.84%,7.75,163.33亿,27.29亿,5.81%,150.84亿,84.72亿
2019,153.977,13.7972,11.16,1.4674,104.93,52.03%,7.13亿,67.28%,4.59,107.73亿,12.46亿,6.30%,70.92亿,28.11亿
2018,,,,,69.02,30.27%,4.26亿,19.64%,4.03,33.13亿,6.53亿,6.12%,48.88亿,14.45亿
2017,,,,,52.98,-18.74%,3.56亿,12.87%,3.65,28.26亿,2.42亿,6.20%,42.57亿,17.17亿
2016,,,,,65.2,-6.04%,3.15亿,-11.78%,7.98,31.46亿,-3203.20万,4.42%,37.02亿,22.44亿
2015,,,,,69.4,30.16%,3.58亿,20.57%,5.81,16.70亿,-3.47亿,4.99%,32.62亿,30.71亿
2014,,,,,53.32,48.96%,2.97亿,1537.61%,5.15,22.47亿,-6.70亿,5.36%,28.78亿,19.61亿
2013,,,,,35.79,23.84%,1811.00万,109.51%,False,7.99亿,4.25亿,0.30%,30.17亿,15.32亿
2012,,,,,28.9,-39.81%,-1.90亿,-348.83%,False,13.27亿,4.07亿,-6.78%,29.79亿,18.95亿
2011,,,,,48.02,19.88%,7654.01万,-74.48%,False,12.87亿,5.98亿,1.53%,31.32亿,18.49亿
2010,,,,,40.06,30.34%,3.00亿,-3.98%,False,17.96亿,5.21亿,7.49%,28.64亿,14.46亿
