报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,170.067,4.1409,41.07,3.5254,36.18,84.10%,6.64亿,1939.50%,16.57,10.03亿,23.48亿,18.94%,70.69亿,10.48亿
2024,67.874,3.5874,18.92,2.3039,29.46,4.32%,6537.77万,-82.56%,13.78,8.47亿,17.19亿,2.91%,52.41亿,8.37亿
2023,112.429,3.5874,31.34,3.9812,28.24,6.41%,3.75亿,18.58%,13.70,10.97亿,16.91亿,13.93%,51.86亿,9.79亿
2022,172.57,3.2971,52.34,6.5047,26.53,7.13%,3.16亿,-38.54%,11.23,19.35亿,13.71亿,12.38%,39.55亿,7.64亿
2021,199.691,1.9395,102.96,8.0618,24.77,19.98%,5.14亿,21.09%,17.72,18.22亿,11.29亿,20.79%,35.08亿,5.37亿
2020,57.325,1.06,54.08,2.7774,20.64,221.01%,4.25亿,325.44%,14.28,11.68亿,7.01亿,20.57%,15.13亿,3.50亿
2019,,,,,6.43,40.68%,9983.05万,75.22%,8.05,9851.33万,3.08亿,15.52%,6.40亿,1.26亿
2018,,,,,4.57,23.36%,5697.58万,39.45%,6.80,5870.41万,2.14亿,12.46%,5.40亿,1.34亿
2017,,,,,3.71,4.25%,4085.76万,-4.42%,6.07,5948.67万,1.61亿,11.03%,4.82亿,1.34亿
2016,,,,,3.55,False,4274.59万,False,5.52,4465.56万,1.22亿,12.02%,4.39亿,1.32亿
