报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,64.123,4.7569,13.48,4.3093,11.16,-39.93%,7793.47万,-84.84%,5.62,8.08亿,14.53亿,6.60%,29.07亿,4.85亿
2024,61.33,3.3978,18.05,2.6946,22.76,-5.16%,5.62亿,-23.33%,7.89,11.02亿,14.77亿,24.65%,28.82亿,6.29亿
2023,35.625,1.6932,21.04,1.4844,24.0,35.99%,7.34亿,89.02%,14.98,12.58亿,14.47亿,30.57%,26.27亿,4.25亿
2022,29.479,1.6932,17.41,1.6702,17.65,61.85%,3.88亿,192.11%,11.49,5.44亿,9.15亿,21.99%,19.45亿,4.54亿
2021,15.792,1.1288,13.99,1.4488,10.9,8.13%,1.33亿,-18.72%,14.08,5.43亿,5.75亿,12.18%,15.90亿,3.36亿
2020,13.602,1.1288,12.05,1.3494,10.08,-8.35%,1.63亿,6.35%,13.07,6.14亿,4.60亿,16.21%,14.75亿,2.51亿
2019,,,,,11.0,13.23%,1.54亿,77.16%,6.44,9046.46万,3.26亿,13.97%,5.45亿,2.82亿
2018,,,,,9.72,36.69%,8675.46万,102.78%,4.88,2727.40万,1.95亿,8.93%,4.13亿,2.08亿
2017,,,,,7.11,16.80%,4278.35万,-1.62%,3.92,5926.86万,1.19亿,6.02%,3.32亿,1.44亿
2016,,,,,6.09,32.07%,4348.89万,105.91%,3.38,4005.30万,8899.31万,7.14%,2.79亿,1.14亿
2015,,,,,4.61,-11.54%,2112.03万,13.67%,3.49,9892.22万,1.04亿,4.58%,2.79亿,1.05亿
2014,,,,,5.21,False,1858.10万,False,3.31,7849.34万,9743.21万,3.57%,2.65亿,1.12亿
