报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,92.978,3.9001,23.84,2.0456,34.09,11.96%,1.36亿,44.01%,5.31,6.11亿,13.30亿,3.99%,21.55亿,8.82亿
2024,51.339,3.8834,13.22,1.2117,42.37,-5.69%,1.10亿,-62.63%,5.17,6.05亿,11.94亿,2.63%,20.94亿,8.30亿
2023,64.536,3.8971,16.56,1.4364,44.93,-4.86%,2.94亿,135.42%,5.10,8.14亿,11.28亿,6.65%,20.75亿,7.95亿
2022,58.069,3.8894,14.93,1.2298,47.22,-5.74%,1.25亿,-47.14%,4.48,4.45亿,8.73亿,2.60%,17.39亿,8.99亿
2021,64.571,4.1154,15.69,1.2888,50.1,34.86%,2.36亿,68.54%,3.89,4.80亿,7.50亿,4.70%,15.94亿,7.28亿
2020,73.456,4.1106,17.87,1.9773,37.15,54.02%,1.40亿,415.28%,3.29,5.10亿,5.17亿,3.72%,13.50亿,6.96亿
2019,38.522,4.1112,9.37,1.5971,24.12,7.43%,2722.27万,-79.17%,2.96,4.98亿,3.77亿,1.05%,12.16亿,7.38亿
2018,32.395,2.72,11.91,1.443,22.45,36.38%,1.31亿,-17.53%,5.15,4.63亿,3.53亿,5.68%,13.96亿,5.66亿
2017,,,,,16.46,40.61%,1.58亿,114.85%,4.50,2.62亿,2.93亿,9.61%,5.41亿,2.77亿
2016,,,,,11.71,52.32%,7377.08万,38.80%,3.09,1.66亿,1.41亿,6.20%,3.74亿,3.14亿
2015,,,,,7.69,77.89%,5314.77万,45.36%,7.55,9998.87万,7390.50万,6.89%,1.74亿,2.47亿
2014,,,,,4.32,False,3656.29万,False,2.75,5966.63万,2075.73万,8.65%,6102.26万,7497.27万
