报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,132.062,9.2029,14.35,5.2267,18.95,12.25%,2.66亿,9.11%,3.97,2.85亿,17.42亿,13.97%,36.57亿,8.64亿
2024,56.682,6.412,8.84,2.4018,23.6,21.29%,3.22亿,76.87%,4.61,5.81亿,16.05亿,13.58%,30.27亿,7.79亿
2023,23.542,3.9302,5.99,1.2098,19.46,32.20%,1.82亿,-13.92%,5.49,3.60亿,13.64亿,9.30%,22.45亿,6.66亿
2022,20.79,3.9375,5.28,1.4124,14.72,1.90%,2.11亿,5.92%,5.14,4.17亿,12.57亿,14.86%,21.12亿,6.36亿
2021,23.474,3.0289,7.75,1.6256,14.44,23.35%,2.00亿,12.90%,6.09,2.74亿,11.13亿,15.32%,19.96亿,5.13亿
2020,11.856,2.1635,5.48,1.0125,11.71,26.20%,1.77亿,44.93%,8.04,2.83亿,9.82亿,16.47%,19.11亿,4.02亿
2019,5.185,2.0907,2.48,0.5587,9.28,-0.27%,1.22亿,-24.23%,7.59,1.83亿,8.52亿,13.71%,17.13亿,2.35亿
2018,4.002,1.4934,2.68,0.4303,9.3,10.44%,1.61亿,7.40%,10.31,4.93亿,8.18亿,18.67%,16.60亿,2.56亿
2017,,,4.51,,8.42,30.82%,1.50亿,18.70%,13.93,7.03亿,7.79亿,18.18%,15.64亿,1.93亿
2016,,,,,6.44,7.10%,1.26亿,18.46%,9.77,5462.32万,6.34亿,21.22%,8.56亿,1.56亿
2015,,,,,6.01,-2.01%,1.07亿,-21.86%,8.19,6106.54万,5.08亿,18.79%,6.90亿,1.61亿
2014,,,,,6.13,26.68%,1.36亿,29.21%,6.86,3193.28万,4.01亿,22.84%,5.77亿,1.18亿
2013,,,,,4.84,23.84%,1.06亿,10.28%,5.41,3825.91万,3.21亿,22.02%,4.58亿,1.06亿
2012,,,,,3.91,False,9573.61万,False,5.29,3522.35万,2.96亿,24.33%,4.48亿,8760.03万
