报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,63.792,13.2074,4.83,0.6073,78.78,-11.88%,-2540.69万,52.27%,2.43,17.09亿,-2.79亿,-0.05%,35.70亿,8.57亿
2024,48.207,13.2074,3.65,0.4077,118.24,1.34%,5757.10万,116.58%,2.41,19.67亿,-2.62亿,0.70%,35.26亿,7.66亿
2023,55.075,13.2074,4.17,0.472,116.68,3.77%,-3.47亿,-82.08%,2.41,21.68亿,-3.19亿,-3.37%,35.09亿,8.55亿
2022,39.887,11.0798,3.6,0.3547,112.44,6.57%,-1.91亿,-638.52%,2.81,18.34亿,2858.92万,-2.26%,33.09亿,7.61亿
2021,43.987,11.0798,3.97,0.4169,105.5,-2.53%,3540.34万,104.38%,2.96,14.71亿,2.31亿,-0.65%,35.96亿,8.70亿
2020,33.921,8.5229,3.98,0.3134,108.24,-26.35%,-8.09亿,-1331.76%,2.85,14.44亿,2.00亿,-9.00%,28.77亿,7.80亿
2019,50.626,8.5229,5.94,0.3445,146.97,-10.01%,6565.34万,-47.56%,3.93,12.16亿,10.30亿,-0.48%,39.87亿,8.92亿
2018,41.507,8.5229,4.87,0.2542,163.31,46.78%,1.25亿,-35.25%,3.86,13.27亿,10.62亿,0.80%,40.74亿,10.20亿
2017,,,7.42,,111.26,28.25%,1.93亿,-0.42%,3.61,15.64亿,10.17亿,2.01%,34.26亿,9.05亿
2016,,,13.1,,86.75,12.57%,1.94亿,14.26%,3.47,10.98亿,9.06亿,2.64%,29.29亿,4.47亿
2015,,,15.67,,77.06,9.81%,1.70亿,15.13%,3.32,11.76亿,7.95亿,2.45%,27.20亿,4.34亿
2014,,,7.52,,70.18,0.96%,1.48亿,-23.31%,3.17,8.33亿,7.07亿,2.41%,24.45亿,2.88亿
2013,,,8.35,,69.51,1.96%,1.92亿,16.84%,3.03,11.55亿,6.81亿,2.99%,23.20亿,2.47亿
2012,,,3.11,,68.17,2.59%,1.65亿,-23.66%,2.85,13.50亿,3.39亿,2.58%,21.90亿,2.15亿
2011,,,3.13,,66.46,11.58%,2.16亿,7.14%,2.72,13.56亿,3.24亿,3.51%,20.89亿,1.90亿
2010,,,3.98,,59.56,14.99%,2.01亿,89.64%,3.73,11.05亿,2.66亿,3.62%,19.20亿,1.75亿
