报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,25.416,1.3455,18.89,1.4811,12.87,23.69%,86.03万,-98.29%,10.13,6.15亿,7.19亿,1.60%,14.97亿,2.55亿
2024,21.577,1.3528,15.95,1.3327,16.19,26.92%,3500.74万,-71.01%,10.04,6.18亿,7.29亿,3.13%,14.97亿,2.21亿
2023,25.237,1.3532,18.65,1.9778,12.76,2.71%,1.21亿,4.52%,10.23,8.04亿,7.33亿,10.70%,14.65亿,6377.00万
2022,24.6,1.3494,18.23,1.9807,12.42,16.04%,1.16亿,12.37%,9.51,9.11亿,6.51亿,11.01%,13.75亿,5631.87万
2021,25.601,1.3334,19.2,2.3926,10.7,-8.50%,1.03亿,-4.31%,9.03,8.88亿,5.75亿,10.42%,12.81亿,4052.93万
2020,26.148,1.3334,19.61,2.2349,11.7,-4.31%,1.07亿,12.56%,8.54,8.41亿,5.19亿,10.09%,11.94亿,3925.55万
2019,,,,,12.23,-4.47%,9546.96万,3.27%,5.51,2.56亿,4.21亿,8.50%,6.03亿,4055.15万
2018,,,,,12.8,-0.54%,9244.68万,6.76%,4.54,2.36亿,3.25亿,7.88%,5.05亿,3301.11万
2017,,,,,12.87,6.47%,8659.47万,18.84%,3.75,2.17亿,2.37亿,7.73%,4.35亿,3315.90万
2016,,,,,12.09,3.93%,7286.64万,0.08%,2.87,1.37亿,1.55亿,7.53%,3.42亿,3586.51万
2015,,,,,11.63,8.43%,7280.51万,5.68%,2.94,1.44亿,1.43亿,7.77%,3.67亿,2694.87万
2014,,,,,10.72,9.11%,6888.97万,28.49%,2.65,1.32亿,1.20亿,7.97%,3.34亿,3070.95万
2013,,,,,9.83,False,5361.54万,False,2.42,1.55亿,1.02亿,6.58%,3.00亿,2728.51万
