报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,1341.265,17.3784,77.18,4.8067,209.28,8.14%,19.67亿,-11.97%,13.39,53.35亿,98.02亿,9.41%,233.10亿,46.05亿
2024,817.219,16.8603,48.47,3.0723,266.0,35.02%,30.01亿,39.52%,11.51,50.38亿,87.37亿,11.29%,195.83亿,40.00亿
2023,547.278,11.0205,49.66,2.7779,197.01,23.18%,21.51亿,26.49%,12.38,31.56亿,64.98亿,10.91%,138.14亿,32.45亿
2022,433.436,11.0205,39.33,2.7102,159.93,39.52%,17.00亿,67.14%,10.88,27.96亿,49.33亿,10.62%,121.60亿,32.56亿
2021,390.236,11.0205,35.41,3.4043,114.63,76.05%,10.17亿,61.93%,9.61,15.93亿,36.27亿,8.88%,106.20亿,22.97亿
2020,269.55,10.5499,25.55,4.1399,65.11,21.50%,6.28亿,37.70%,7.38,7.87亿,28.68亿,9.68%,78.18亿,15.03亿
2019,121.535,10.5499,11.52,2.2679,53.59,-10.45%,4.56亿,-39.44%,6.99,16.02亿,25.03亿,8.58%,74.05亿,12.40亿
2018,47.802,7.2758,6.57,0.7988,59.84,17.56%,7.53亿,2.08%,9.92,10.87亿,23.93亿,12.62%,72.46亿,12.16亿
2017,,,10.99,,50.9,29.27%,7.38亿,19.87%,8.89,14.74亿,17.08亿,14.55%,64.92亿,12.39亿
2016,,,13.07,,39.38,30.94%,6.16亿,50.70%,5.19,3.30亿,10.52亿,15.64%,33.96亿,8.83亿
2015,,,12.12,,30.07,9.88%,4.09亿,2.39%,4.86,4.22亿,8.96亿,13.62%,31.81亿,6.72亿
2014,,,,,27.37,18.54%,3.99亿,17.53%,2.84,9472.48万,6.48亿,14.61%,15.00亿,5.30亿
2013,,,,,23.09,23.14%,3.39亿,39.49%,2.76,1.24亿,6.50亿,14.79%,14.62亿,4.52亿
2012,,,,,18.75,10.82%,2.43亿,18.31%,2.11,1.12亿,3.45亿,12.99%,11.21亿,3.93亿
2011,,,,,16.92,False,2.06亿,False,1.64,1.04亿,1.27亿,12.18%,8.53亿,3.38亿
