报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,225.875,5.7198,39.49,4.3945,38.55,19.12%,4.02亿,9.77%,5.38,7.78亿,9.44亿,10.43%,30.78亿,10.96亿
2024,78.872,4.0077,19.68,1.6064,49.1,18.64%,4.97亿,514.49%,6.59,6.33亿,6.21亿,10.13%,26.43亿,10.17亿
2023,29.558,4.0215,7.35,0.7141,41.39,-1.11%,8088.19万,7.56%,5.46,4.78亿,1.77亿,1.98%,22.04亿,10.24亿
2022,20.791,4.0215,5.17,0.4968,41.85,13.66%,7519.74万,-41.65%,5.24,4.67亿,1.06亿,1.81%,21.16亿,9.57亿
2021,27.226,4.0215,6.77,0.7394,36.82,2.95%,1.29亿,41.95%,5.73,8.35亿,3.18亿,3.39%,23.12亿,9.40亿
2020,31.264,4.0656,7.69,0.874,35.77,-16.86%,9078.47万,109.59%,4.38,4.13亿,2.26亿,2.39%,17.94亿,8.42亿
2019,17.943,4.5657,3.93,0.4171,43.02,-22.62%,-9.47亿,-1885.51%,3.82,8.30亿,1.35亿,-22.31%,17.34亿,7.96亿
2018,31.064,4.6572,6.67,0.5587,55.6,-16.92%,-4770.18万,-116.14%,5.87,9.75亿,10.90亿,-1.87%,27.32亿,9.35亿
2017,,,10.13,,66.93,29.53%,2.96亿,-9.54%,6.87,4.29亿,11.96亿,5.10%,37.01亿,11.43亿
2016,,,21.99,,33.04,33.63%,3.27亿,34.27%,6.36,2.80亿,9.14亿,10.73%,25.99亿,6.98亿
2015,,,20.2,,24.72,65.12%,2.43亿,83.03%,5.35,3.01亿,6.33亿,9.95%,21.37亿,5.22亿
2014,,,6.66,,14.97,24.18%,1.33亿,29.54%,4.81,3.07亿,4.51亿,9.00%,19.12亿,4.75亿
2013,,,4.61,,12.06,12.25%,1.03亿,-6.58%,3.52,3.05亿,3.61亿,8.51%,10.03亿,2.72亿
2012,,,3.48,,10.74,10.09%,1.10亿,-19.24%,6.80,3.79亿,3.37亿,10.40%,9.78亿,2.02亿
2011,,,3.84,,9.76,25.75%,1.36亿,30.65%,6.32,4.25亿,2.82亿,14.58%,9.13亿,2.01亿
2010,,,7.73,,7.76,42.78%,1.04亿,101.20%,8.53,4.72亿,2.04亿,13.91%,8.22亿,1.87亿
