报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,310.958,6.0651,51.27,2.7907,83.57,27.04%,8.91亿,14.58%,12.06,51.01亿,49.19亿,10.77%,79.37亿,16.81亿
2024,268.641,6.0655,44.29,2.7034,99.37,32.95%,12.09亿,35.60%,11.44,22.79亿,42.40亿,12.30%,69.40亿,14.20亿
2023,211.848,4.3367,48.85,2.8345,74.74,34.93%,8.91亿,27.57%,13.97,25.54亿,32.61亿,12.19%,60.54亿,10.37亿
2022,230.542,4.1183,55.98,4.1622,55.39,58.61%,6.99亿,38.51%,11.09,26.88亿,25.20亿,12.65%,45.67亿,8.99亿
2021,199.079,4.0845,48.74,5.701,34.92,14.81%,5.05亿,9.33%,8.56,26.01亿,18.77亿,15.10%,34.96亿,4.25亿
2020,97.564,4.0856,23.88,3.2072,30.42,-3.63%,4.61亿,14.93%,6.59,14.37亿,14.62亿,16.19%,29.44亿,3.22亿
2019,63.98,4.0856,15.66,2.0266,31.57,21.29%,4.02亿,69.21%,5.49,11.93亿,10.84亿,14.44%,24.62亿,3.39亿
2018,64.798,4.0856,15.86,2.4903,26.02,7.58%,2.37亿,-14.34%,4.67,5.92亿,7.42亿,11.59%,20.67亿,3.42亿
2017,,,,,24.19,9.35%,2.77亿,1.72%,2.99,1.32亿,5.27亿,13.36%,12.18亿,2.84亿
2016,,,,,22.12,50.40%,2.72亿,64.12%,2.22,8248.11万,2.74亿,14.45%,9.11亿,1.95亿
2015,,,,,14.71,83.86%,1.66亿,159.64%,3.14,2810.57万,1.73亿,11.99%,5.18亿,1.88亿
2014,,,,,8.0,80.92%,6390.55万,99.82%,2.25,5083.40万,1.36亿,7.38%,3.32亿,1.16亿
2013,,,,,4.42,False,3198.22万,False,1.97,5219.90万,8776.32万,6.67%,2.52亿,5391.89万
