报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,146.896,1.6,91.81,3.697,29.8,-7.49%,7.79亿,-8.49%,41.42,44.67亿,24.27亿,26.12%,66.27亿,8.91亿
2024,,,,,44.65,29.90%,11.36亿,34.96%,23.87,12.97亿,22.07亿,25.45%,28.64亿,8.30亿
2023,,,,,34.37,74.27%,8.42亿,112.26%,14.48,7.36亿,10.70亿,24.51%,17.38亿,7.01亿
2022,,,,,19.72,68.93%,3.97亿,241.93%,7.32,1.97亿,3.54亿,20.11%,8.78亿,6.14亿
2021,,,,,11.68,25.03%,1.16亿,215.55%,23.05,1.66亿,3.45亿,9.96%,3.74亿,3.65亿
2020,,,,,9.34,False,3677.06万,False,17.57,4807.21万,2.24亿,3.94%,2.85亿,3.59亿
