报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,63.517,4.0431,15.71,2.5475,18.7,8.65%,1.18亿,0.77%,7.74,3.32亿,15.24亿,6.57%,31.99亿,3.93亿
2024,47.749,4.0431,11.81,2.0063,23.8,1.95%,1.78亿,8.23%,7.58,4.75亿,14.71亿,7.69%,31.31亿,3.87亿
2023,54.582,4.0431,13.5,2.3376,23.35,8.43%,1.64亿,33.69%,7.26,5.27亿,13.62亿,7.23%,30.05亿,4.14亿
2022,76.778,4.0431,18.99,3.5661,21.53,-10.07%,1.23亿,-19.69%,6.97,5.42亿,12.55亿,5.98%,28.86亿,4.00亿
2021,95.296,4.0431,23.57,3.9806,23.94,7.08%,1.53亿,1.78%,6.74,6.33亿,12.02亿,6.73%,28.20亿,3.98亿
2020,58.827,4.0431,14.55,2.6309,22.36,1.27%,1.50亿,11.19%,6.49,6.04亿,11.50亿,7.24%,27.80亿,3.90亿
2019,52.196,4.0431,12.91,2.3639,22.08,-21.10%,1.35亿,14.94%,6.29,8.11亿,10.81亿,6.62%,27.02亿,4.18亿
2018,35.822,4.0431,8.86,1.2803,27.98,-17.48%,1.18亿,-39.49%,5.68,4.07亿,8.42亿,4.80%,24.63亿,4.86亿
2017,,,10.63,,33.91,0.89%,1.94亿,12.13%,7.76,4.42亿,7.96亿,6.20%,24.62亿,4.72亿
2016,,,14.89,,33.61,5.01%,1.73亿,4.64%,7.25,4.73亿,6.78亿,5.68%,23.26亿,6.49亿
2015,,,14.41,,32.01,4.34%,1.66亿,24.34%,6.82,4.81亿,5.78亿,5.52%,21.93亿,5.42亿
2014,,,10.04,,30.68,12.77%,1.33亿,1.44%,6.40,5.40亿,4.75亿,4.94%,20.67亿,5.87亿
2013,,,7.65,,27.2,4.12%,1.31亿,15.06%,6.05,4.18亿,3.94亿,5.28%,18.79亿,5.26亿
2012,,,6.04,,26.13,-1.71%,1.14亿,2.02%,5.72,3.83亿,3.18亿,5.99%,17.73亿,5.59亿
2011,,,6.02,,26.58,15.97%,1.12亿,8.70%,5.41,3.35亿,2.58亿,6.22%,17.80亿,6.13亿
2010,,,14.65,,22.92,26.59%,1.03亿,-1.03%,5.14,4.01亿,2.08亿,6.39%,16.71亿,5.28亿
