报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,74.226,3.0863,24.05,8.1627,6.82,-2.40%,2528.28万,-49.56%,4.50,4.71亿,2.51亿,3.71%,13.90亿,1.62亿
2024,35.894,3.0863,11.63,3.9531,9.08,-17.82%,3324.75万,-54.31%,4.62,4.38亿,2.87亿,3.66%,14.27亿,1.72亿
2023,46.171,3.0863,14.96,4.1784,11.05,10.95%,7276.44万,72.25%,4.72,4.19亿,3.19亿,6.59%,14.55亿,1.87亿
2022,20.537,3.0744,6.68,2.0619,9.96,-11.14%,4224.45万,-33.64%,4.77,3.38亿,3.46亿,4.24%,14.67亿,1.95亿
2021,21.51,3.0598,7.03,1.9205,11.2,6.51%,6365.56万,15.22%,4.89,4.58亿,4.00亿,5.68%,14.95亿,2.19亿
2020,19.437,3.061,6.35,1.8476,10.52,11.14%,5524.68万,-26.17%,4.79,3.68亿,3.89亿,5.25%,14.65亿,1.81亿
2019,19.407,3.061,6.34,2.0515,9.46,7.05%,7482.69万,33.51%,4.72,5.24亿,4.00亿,7.91%,14.45亿,1.72亿
2018,16.933,2.9865,5.67,1.9155,8.84,0.39%,5604.78万,-28.15%,4.73,2.69亿,3.78亿,6.34%,14.13亿,1.55亿
2017,,,9.11,,8.81,7.05%,7800.28万,-25.61%,6.66,1.27亿,3.91亿,8.86%,14.21亿,1.54亿
2016,,,,,8.23,-9.35%,1.05亿,5.26%,5.21,8120.48万,3.69亿,12.75%,8.34亿,1.43亿
2015,,,,,9.08,-13.56%,9961.57万,-37.46%,4.86,4501.10万,3.23亿,10.98%,7.77亿,1.33亿
2014,,,,,10.5,10.54%,1.59亿,30.63%,4.92,3028.60万,3.43亿,15.17%,5.41亿,2.00亿
2013,,,,,9.5,4.13%,1.22亿,21.19%,5.68,6328.35万,3.59亿,12.84%,6.25亿,1.94亿
2012,,,,,9.12,39.71%,1.01亿,7.60%,4.92,1.26亿,2.45亿,11.03%,5.41亿,1.58亿
2011,,,,,6.53,15.28%,9350.57万,-2.62%,False,1.09亿,2.58亿,14.32%,4.26亿,9971.55万
2010,,,,,5.66,49.88%,9601.72万,77.96%,False,1.06亿,1.70亿,16.95%,3.32亿,6455.22万
