报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,186.994,11.5571,16.18,4.3473,32.26,-1.48%,3.00亿,-7.16%,7.01,31.86亿,23.60亿,9.29%,70.35亿,10.45亿
2024,119.173,9.3323,12.77,2.7029,44.09,-8.79%,4.16亿,-41.71%,6.87,41.27亿,24.23亿,9.32%,66.38亿,10.81亿
2023,175.63,9.3321,18.82,3.6332,48.34,8.54%,7.14亿,1.83%,6.69,20.65亿,22.67亿,14.72%,62.57亿,10.63亿
2022,145.914,6.6658,21.89,3.276,44.54,47.31%,7.01亿,69.70%,8.42,23.88亿,17.06亿,15.72%,56.25亿,13.44亿
2021,107.603,4.4704,24.07,3.5595,30.23,85.77%,4.13亿,24.16%,8.02,26.02亿,11.27亿,13.65%,36.57亿,9.20亿
2020,66.743,4.4704,14.93,4.0997,16.28,48.33%,3.33亿,61.10%,7.43,14.57亿,9.03亿,20.45%,33.27亿,4.34亿
2019,64.897,4.006,16.2,5.9159,10.97,0.15%,2.07亿,-29.66%,3.78,3.68亿,6.04亿,18.83%,15.53亿,2.98亿
2018,57.566,4.006,14.37,5.2524,10.96,48.27%,2.94亿,32.23%,3.51,6.96亿,5.23亿,26.81%,14.45亿,2.31亿
2017,,,17.92,,7.39,29.84%,2.22亿,9.09%,2.87,2.38亿,2.98亿,30.06%,11.49亿,1.38亿
2016,,,,,5.69,62.26%,2.04亿,152.94%,1.44,9924.83万,1.19亿,35.78%,5.16亿,7872.78万
2015,,,,,3.51,86.53%,8049.96万,134.87%,1.92,1885.52万,6151.08万,22.95%,3.17亿,5559.94万
2014,,,,,1.88,21.58%,3427.48万,48.91%,3.10,1248.55万,1.16亿,18.23%,2.02亿,3817.93万
2013,,,,,1.55,False,2301.65万,False,2.55,7.78万,8498.27万,14.88%,1.66亿,3200.78万
