报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,212.647,14.635,14.53,0.8782,181.61,13.87%,11.67亿,-31.81%,15.90,35.65亿,113.83亿,6.43%,232.75亿,55.28亿
2024,259.479,14.635,17.73,1.1763,220.58,9.39%,17.52亿,26.01%,14.81,44.60亿,103.32亿,7.94%,216.86亿,57.89亿
2023,269.065,14.7352,18.26,1.3343,201.65,18.58%,13.91亿,376.88%,14.19,40.07亿,94.77亿,6.90%,209.11亿,47.44亿
2022,286.338,14.7673,19.39,1.6837,170.06,-8.47%,2.92亿,-63.03%,13.03,29.70亿,83.86亿,1.72%,192.48亿,44.72亿
2021,471.189,13.7213,34.34,2.5361,185.79,1.07%,7.89亿,-64.48%,11.94,23.38亿,83.24亿,4.24%,163.88亿,45.34亿
2020,448.726,13.7351,32.67,2.441,183.83,7.10%,22.20亿,33.13%,12.02,43.16亿,82.19亿,12.08%,165.12亿,28.75亿
2019,250.202,12.0001,20.85,1.4577,171.64,12.17%,16.68亿,41.20%,8.96,38.26亿,65.67亿,9.71%,110.32亿,27.59亿
2018,146.28,12.0,12.19,0.956,153.02,9.94%,11.81亿,12.73%,8.11,45.54亿,52.74亿,7.72%,100.16亿,24.47亿
2017,,,15.36,,139.18,32.33%,10.48亿,3.72%,7.25,22.84亿,44.43亿,7.53%,87.06亿,21.55亿
2016,,,23.47,,105.18,20.43%,10.10亿,49.09%,6.67,22.90亿,36.18亿,9.60%,80.14亿,18.77亿
2015,,,,,87.34,-15.03%,6.78亿,-18.77%,4.36,20.88亿,26.38亿,7.76%,43.68亿,15.17亿
2014,,,,,102.78,-11.00%,8.34亿,-14.88%,4.54,20.67亿,22.47亿,8.12%,45.44亿,17.45亿
2013,,,,,115.48,12.38%,9.80亿,71.88%,3.85,16.74亿,16.07亿,8.49%,38.46亿,15.72亿
2012,,,,,102.75,-1.04%,5.70亿,56.40%,2.99,12.18亿,9.45亿,5.55%,29.88亿,12.86亿
2011,,,,,103.84,False,3.65亿,False,2.42,10.33亿,4.34亿,3.51%,24.19亿,14.10亿
