报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,26.222,2.1707,12.08,1.8947,10.38,-10.85%,1813.15万,-57.14%,6.43,2.81亿,4.32亿,1.70%,13.86亿,4.08亿
2024,34.128,2.1532,15.85,2.2423,15.22,-4.95%,5552.19万,-17.90%,6.42,2.49亿,4.31亿,3.57%,13.82亿,4.71亿
2023,26.85,2.1532,12.47,1.6771,16.01,7.86%,6762.93万,41.82%,6.19,2.50亿,3.90亿,4.16%,13.34亿,5.34亿
2022,20.046,2.1532,9.31,1.3508,14.84,6.49%,4768.82万,353.81%,5.87,1.14亿,3.36亿,3.18%,12.66亿,5.08亿
2021,22.544,2.1532,10.47,1.6172,13.94,29.16%,-1878.89万,-141.01%,5.65,1.31亿,2.92亿,-1.35%,12.16亿,4.93亿
2020,24.31,2.1532,11.29,2.253,10.79,-10.61%,4581.57万,-56.83%,5.80,7306.60万,3.19亿,4.25%,12.49亿,4.22亿
2019,29.563,2.1532,13.73,2.4493,12.07,7.80%,1.06亿,32.54%,5.67,2.42亿,2.98亿,8.79%,12.20亿,3.91亿
2018,38.715,2.1532,17.98,3.4567,11.2,23.95%,8007.59万,-18.29%,5.23,1.43亿,2.15亿,7.15%,11.27亿,3.01亿
2017,,,,,9.04,13.22%,9799.87万,9.44%,False,6558.04万,1.47亿,10.85%,6.03亿,2.34亿
2016,,,,,7.98,47.80%,8954.75万,536.38%,3.13,8175.60万,5958.85万,11.22%,5.05亿,1.85亿
2015,,,,,5.4,34.01%,1407.15万,345.62%,2.58,2062.15万,-2209.60万,2.61%,4.16亿,1.71亿
2014,,,,,4.03,False,-572.90万,False,2.18,3103.08万,-3341.50万,-1.42%,2.82亿,1.68亿
