报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,43.018,2.5759,16.7,3.2393,3.32,-10.16%,5188.30万,-6.14%,17.88,24.82亿,17.49亿,15.97%,46.39亿,2.25亿
2025,44.723,2.5762,17.36,3.2129,13.92,4.18%,4.16亿,125.59%,17.97,25.58亿,17.75亿,30.37%,46.61亿,2.15亿
2024,35.616,2.579,13.81,2.6659,13.36,15.88%,1.85亿,-49.00%,18.50,22.12亿,14.60亿,13.92%,48.00亿,2.24亿
2023,26.26,1.8428,14.25,2.2775,11.53,0.56%,3.62亿,286.54%,26.61,21.50亿,13.94亿,31.38%,49.03亿,1.76亿
2022,21.122,1.8399,11.48,1.8415,11.47,5.00%,9360.66万,-23.34%,23.64,19.94亿,11.27亿,8.16%,43.49亿,1.99亿
2021,20.964,1.8245,11.49,1.9198,10.92,-4.29%,1.22亿,1317.31%,24.17,16.52亿,10.98亿,11.18%,44.11亿,2.29亿
2020,19.668,1.8245,10.78,1.7238,11.41,-29.37%,861.53万,-95.42%,23.58,15.61亿,10.05亿,0.76%,43.02亿,2.38亿
2019,26.09,1.8245,14.3,1.6155,16.15,7.43%,1.88亿,1.71%,24.21,16.92亿,10.59亿,11.65%,44.17亿,2.78亿
2018,20.288,1.8245,11.12,1.3489,15.04,46.06%,1.85亿,58.35%,17.61,15.48亿,9.47亿,12.30%,32.12亿,2.82亿
2017,,,16.0,,10.29,21.56%,1.17亿,1.05%,16.88,14.80亿,8.33亿,11.35%,30.80亿,2.66亿
2016,,,20.92,,8.47,9.30%,1.16亿,1.22%,16.53,8.72亿,7.81亿,13.65%,30.15亿,2.42亿
2015,,,24.18,,7.75,0.14%,1.14亿,22.97%,16.28,9.81亿,7.45亿,14.74%,29.70亿,2.10亿
2014,,,15.92,,7.74,-25.92%,9288.36万,-68.30%,15.95,10.55亿,6.98亿,12.01%,29.10亿,2.07亿
2013,,,19.19,,10.44,-6.51%,2.93亿,-1.38%,16.03,13.64亿,7.24亿,28.54%,29.24亿,2.06亿
2012,,,15.4,,11.17,11.97%,2.97亿,-14.11%,15.19,13.57亿,6.05亿,27.01%,27.87亿,1.98亿
2011,,,14.36,,9.98,3.48%,3.46亿,70.07%,15.28,19.73亿,4.97亿,43.66%,31.51亿,2.00亿
2010,,,22.65,,7.38,23.88%,2.03亿,31.64%,14.40,20.44亿,2.25亿,29.71%,26.50亿,1.62亿
