报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,36.57,3.1635,11.56,3.9924,2.29,11.61%,-705.68万,75.54%,5.58,4.88亿,1.98亿,-3.38%,17.67亿,2.37亿
2025,39.418,3.1636,12.46,4.9959,7.89,-30.29%,-3.40亿,-678.82%,5.60,6.12亿,2.05亿,-43.27%,17.75亿,2.37亿
2024,30.721,3.1639,9.71,2.7139,11.32,-4.58%,5867.52万,-20.35%,6.83,8.42亿,6.08亿,4.85%,21.64亿,3.08亿
2023,41.754,3.1656,13.19,3.5176,11.87,15.40%,7366.31万,143.86%,6.77,10.49亿,6.13亿,5.90%,21.48亿,2.09亿
2022,41.443,3.166,13.09,4.0314,10.28,8.73%,3020.73万,-91.39%,6.45,12.94亿,5.71亿,2.58%,20.52亿,1.61亿
2021,61.674,3.166,19.48,6.5195,9.46,-29.36%,3.51亿,1096.77%,6.64,11.12亿,6.40亿,36.97%,21.16亿,1.57亿
2020,27.323,3.166,8.63,2.0406,13.39,-36.31%,2932.48万,-83.45%,5.61,10.22亿,3.41亿,1.99%,17.92亿,1.87亿
2019,34.414,3.166,10.87,1.6372,21.02,-3.24%,1.77亿,-13.91%,5.79,11.68亿,4.11亿,8.27%,18.52亿,2.14亿
2018,33.116,3.166,10.46,1.524,21.73,89.11%,2.06亿,13.66%,6.15,5.57亿,4.63亿,9.41%,19.70亿,1.84亿
2017,,,16.31,,11.49,50.99%,1.81亿,3.36%,8.69,3.55亿,3.92亿,15.76%,18.35亿,1.48亿
2016,,,,,7.61,5.38%,1.75亿,5.34%,5.11,1.29亿,3.07亿,23.02%,8.08亿,8914.12万
2015,,,,,7.22,5.94%,1.66亿,13.14%,4.60,8085.31万,2.44亿,23.03%,7.28亿,1.05亿
2014,,,,,6.82,13.35%,1.47亿,40.80%,3.85,9321.03万,1.43亿,21.57%,6.09亿,1.05亿
2013,,,,,6.01,22.41%,1.04亿,26.21%,2.43,8586.97万,1130.83万,17.35%,3.65亿,1.01亿
2012,,,,,4.91,False,8271.71万,False,32.29,8024.90万,3.10亿,16.36%,3.43亿,9839.89万
