报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,171.146,2.4643,69.45,6.2645,6.83,27.45%,2.06亿,41.48%,8.87,5.74亿,9.83亿,30.21%,21.85亿,2.15亿
2025,173.216,2.4643,70.29,7.0043,24.73,27.24%,6.96亿,105.84%,8.03,3.94亿,7.77亿,28.14%,19.78亿,1.89亿
2024,85.347,1.7525,48.7,4.3925,19.43,32.42%,3.38亿,40.84%,9.09,3.70亿,4.64亿,17.40%,15.93亿,1.54亿
2023,111.383,1.2459,89.4,7.5874,14.68,17.42%,2.40亿,13.39%,13.56,4.80亿,6.14亿,16.36%,16.90亿,1.36亿
2022,38.426,0.8856,43.39,3.0741,12.5,21.59%,2.12亿,8.72%,17.53,5.15亿,5.67亿,16.94%,15.52亿,1.22亿
2021,38.72,0.8233,47.03,3.7665,10.28,49.26%,1.95亿,121.31%,15.26,6.86亿,4.35亿,20.34%,13.44亿,9233.10万
2020,26.869,0.8237,32.62,3.8997,6.89,26.96%,8797.86万,145.11%,8.28,3721.88万,2.86亿,13.57%,6.94亿,6830.96万
2019,20.69,0.8243,25.1,3.8173,5.42,25.80%,3589.38万,162.79%,6.90,4996.26万,2.14亿,5.44%,5.75亿,7986.73万
2018,4.715,0.8243,5.72,1.094,4.31,19.78%,1365.87万,-65.37%,6.62,2837.12万,2.04亿,2.09%,5.55亿,5631.49万
2017,,,8.35,,3.6,6.17%,3943.71万,-27.34%,6.88,2228.62万,2.12亿,10.68%,5.53亿,5483.03万
2016,,,11.46,,3.39,17.97%,5427.93万,146.95%,6.51,9061.19万,1.87亿,16.01%,5.21亿,4810.44万
2015,,,,,2.87,12.88%,2197.96万,-29.12%,6.50,1083.15万,1.38亿,7.65%,3.90亿,3869.83万
2014,,,,,2.55,16.48%,3101.02万,-32.73%,6.13,2089.57万,1.19亿,12.18%,3.68亿,3939.03万
2013,,,,,2.19,2.97%,4609.73万,5.48%,5.61,5202.13万,9108.96万,21.08%,3.37亿,2385.86万
2012,,,,,2.12,11.44%,4370.32万,22.64%,4.85,9899.30万,4964.22万,20.58%,2.91亿,1349.21万
2011,,,,,1.91,False,3563.66万,False,4.12,9655.51万,1031.97万,18.70%,2.47亿,887.46万
