报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,64.706,2.1313,30.36,7.0231,6.91,10.63%,-1.16亿,51.07%,8.43,3.11亿,4.76亿,-16.23%,18.15亿,3.68亿
2024,73.21,2.1313,34.35,7.872,9.3,2.33%,-3.86亿,-0.15%,8.97,3.71亿,5.92亿,-41.42%,19.25亿,3.74亿
2023,63.086,2.1313,29.6,6.9402,9.09,4.11%,-3.86亿,-1229.96%,10.82,5.37亿,9.78亿,-42.24%,23.17亿,3.98亿
2022,38.214,2.1313,17.93,4.3773,8.73,-7.60%,-2898.81万,-168.07%,12.62,8.00亿,13.64亿,-3.68%,26.99亿,4.19亿
2021,79.568,1.9793,40.2,8.4199,9.45,-43.17%,4258.81万,-92.94%,12.77,11.15亿,14.01亿,4.29%,27.30亿,3.36亿
2020,88.609,1.9792,44.77,5.3283,16.63,-50.39%,6.03亿,-30.82%,10.77,6.72亿,14.80亿,36.19%,21.35亿,4.12亿
2019,49.451,1.0994,44.98,1.4757,33.51,384.10%,8.72亿,13152.74%,14.96,5.62亿,10.52亿,26.00%,16.49亿,6.97亿
2018,8.255,1.0763,7.67,1.1929,6.92,10.13%,657.64万,-82.65%,7.04,2.13亿,2.68亿,0.89%,7.61亿,1.96亿
2017,,,13.69,,6.29,-1.13%,3790.33万,-45.34%,6.99,1.99亿,2.70亿,6.03%,7.57亿,1.34亿
2016,,,30.04,,6.36,24.19%,6934.76万,8.46%,6.97,3.25亿,2.62亿,10.91%,7.44亿,1.68亿
2015,,,,,5.12,61.47%,6394.06万,346.29%,4.95,1.65亿,2.00亿,12.49%,3.96亿,1.38亿
2014,,,,,3.17,3.63%,1432.71万,-75.80%,4.15,1.15亿,1.43亿,4.52%,3.32亿,9718.33万
2013,,,,,3.06,8.95%,5920.40万,25.29%,3.99,1.07亿,1.31亿,19.35%,3.19亿,6547.99万
2012,,,,,2.81,9.30%,4725.28万,11.53%,3.37,9437.51万,7734.71万,16.83%,2.69亿,4634.35万
2011,,,,,2.57,False,4236.97万,False,2.80,1.00亿,3480.12万,16.49%,2.24亿,6937.26万
