报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,106.069,3.8127,27.82,8.3475,9.53,5.25%,3.96亿,20.98%,10.09,9.72亿,9.82亿,42.91%,39.81亿,4.56亿
2024,81.782,3.8127,21.45,5.3982,15.15,28.38%,5.48亿,33.08%,12.33,16.65亿,18.40亿,37.60%,48.24亿,4.02亿
2023,51.624,3.8127,13.54,4.3749,11.8,10.60%,4.12亿,18.97%,11.94,16.15亿,16.76亿,36.28%,46.55亿,3.82亿
2022,52.158,3.8127,13.68,4.8883,10.67,0.25%,3.46亿,-10.15%,11.40,15.25亿,15.01亿,33.95%,44.35亿,3.44亿
2021,35.84,2.7234,13.16,3.3684,10.64,26.19%,3.85亿,167.12%,15.46,15.31亿,14.15亿,37.04%,42.83亿,3.06亿
2020,37.335,2.7252,13.7,4.4236,8.44,-6.51%,-5.74亿,-172.76%,14.13,15.55亿,11.29亿,-66.49%,39.14亿,3.18亿
2019,45.939,1.9474,23.59,5.093,9.02,66.66%,7.89亿,320.24%,22.44,12.54亿,18.08亿,89.12%,44.17亿,3.94亿
2018,25.232,1.6,15.77,4.664,5.41,17.68%,1.88亿,43.27%,16.67,3.04亿,10.82亿,35.33%,26.96亿,2.47亿
2017,,,15.18,,4.6,-24.61%,1.31亿,-29.86%,15.90,1.73亿,9.44亿,28.16%,25.65亿,2.43亿
2016,,,26.79,,6.1,-17.01%,1.87亿,-30.87%,15.30,4.44亿,8.50亿,31.99%,24.70亿,2.04亿
2015,,,30.39,,7.35,14.61%,2.70亿,13.38%,14.30,14.77亿,7.20亿,36.77%,22.88亿,2.12亿
2014,,,,,6.42,47.14%,2.38亿,55.94%,6.41,2.37亿,4.95亿,37.16%,7.69亿,1.93亿
2013,,,,,4.36,16.80%,1.53亿,15.88%,4.42,9818.28万,2.74亿,35.07%,5.31亿,1.77亿
2012,,,,,3.73,24.14%,1.32亿,17.82%,3.15,9443.96万,1.35亿,35.34%,3.78亿,1.32亿
2011,,,,,3.01,False,1.12亿,False,2.05,9026.62万,1614.76万,36.84%,2.46亿,1.69亿
