报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,28.848,0.8,36.06,1.9687,10.99,14.29%,7707.82万,13.47%,13.32,2.57亿,3.67亿,7.02%,10.65亿,2.49亿
2024,26.776,0.8,33.47,2.0224,13.24,49.01%,1.15亿,72.49%,13.32,1.53亿,3.65亿,8.71%,10.65亿,1.82亿
2023,25.792,0.8,32.24,2.9012,8.89,-5.99%,6693.15万,-9.00%,12.43,2.86亿,2.95亿,7.49%,9.93亿,1.41亿
2022,,,,,9.45,-14.76%,7354.75万,24.04%,6.16,7243.20万,2.35亿,7.76%,3.69亿,1.80亿
2021,,,,,11.09,42.24%,5929.32万,-16.82%,4.92,6095.34万,1.70亿,5.33%,2.94亿,2.37亿
2020,,,,,7.8,32.66%,7128.17万,107.30%,3.91,8322.03万,1.18亿,9.11%,2.34亿,1.71亿
2019,,,,,5.88,33.10%,3438.65万,699.41%,2.71,5807.28万,5369.21万,5.65%,1.60亿,9321.24万
2018,,,,,4.42,False,-573.67万,False,2.14,4301.35万,2372.80万,-1.46%,1.27亿,7674.73万
2016,,,,,3.52,35.09%,3057.79万,59.31%,2.25,547.01万,3134.09万,8.67%,1.35亿,4786.97万
2015,,,,,2.61,1.32%,1919.36万,3.80%,1.74,2465.12万,399.87万,7.27%,1.04亿,3726.10万
2014,,,,,2.57,29.57%,1849.00万,198.98%,2.60,1898.38万,2525.90万,7.19%,5207.79万,3406.11万
2013,,,,,1.99,False,618.43万,False,1.68,1100.95万,861.70万,3.12%,3358.79万,3364.78万
