报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,56.586,3.4006,16.64,38.9353,1.09,-49.58%,-1.64亿,13.40%,1.29,1.48亿,-3.82亿,-156.00%,4.44亿,9343.57万
2024,34.471,3.4575,9.97,11.5674,2.98,-47.60%,-3.51亿,-334.12%,1.71,2.03亿,-2.18亿,-123.27%,6.04亿,1.07亿
2023,60.16,3.4575,17.4,10.5915,5.68,8.19%,-8090.05万,-30.90%,2.72,3.77亿,1.33亿,-13.67%,9.84亿,1.46亿
2022,40.384,3.4575,11.68,7.6922,5.25,202.79%,-6180.15万,-500.01%,3.10,7.41亿,2.14亿,-10.06%,10.89亿,1.33亿
2021,51.05,3.0405,16.79,29.5087,1.73,-40.60%,1545.01万,-35.60%,2.09,2.84亿,2.80亿,8.50%,6.44亿,1.50亿
2020,38.847,2.0275,19.16,13.3038,2.92,-37.36%,2399.10万,-46.64%,3.07,3.45亿,2.68亿,8.29%,6.32亿,1.49亿
2019,11.67,1.1264,10.36,2.5043,4.66,77.45%,4496.45万,255.33%,5.22,2.91亿,2.51亿,9.64%,5.88亿,1.56亿
2018,4.578,1.1004,4.16,1.7407,2.63,10.10%,1265.43万,-15.16%,4.84,2.36亿,2.07亿,4.81%,5.33亿,1.47亿
2017,,,6.53,,2.39,-9.19%,1491.47万,-60.77%,7.15,2.99亿,2.01亿,6.25%,5.25亿,1.17亿
2016,,,16.28,,2.63,1.94%,3801.49万,-25.02%,7.01,2.58亿,1.91亿,14.46%,5.14亿,1.25亿
2015,,,,,2.58,-21.27%,5070.30万,-9.28%,4.96,1.59亿,1.56亿,19.67%,2.73亿,1.25亿
2014,,,,,3.27,34.13%,5589.15万,35.84%,4.04,1.63亿,1.10亿,17.07%,2.22亿,1.07亿
2013,,,,,2.44,30.53%,4114.62万,82.10%,3.02,1.08亿,5843.60万,16.86%,1.66亿,1.17亿
2012,,,,,1.87,55.55%,2259.59万,78.61%,2.64,8185.13万,4089.29万,12.08%,1.45亿,7977.32万
2011,,,,,1.2,False,1265.07万,False,2.22,4445.46万,1997.09万,10.53%,1.22亿,5180.47万
