报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,103.31,17.2759,5.98,5.2709,14.7,6.90%,-1.73亿,-20.48%,1.60,8.90亿,-16.46亿,-13.27%,29.48亿,2.47亿
2024,57.183,17.2759,3.31,2.1,27.23,-9.23%,-2.75亿,-2.41%,1.82,11.73亿,-14.73亿,-10.72%,31.41亿,3.14亿
2023,58.393,17.2759,3.38,1.9464,30.0,22.31%,-2.68亿,54.56%,1.93,13.69亿,-11.98亿,-10.22%,33.37亿,2.61亿
2022,47.681,17.2759,2.76,1.9438,24.53,-22.66%,-5.90亿,-422.13%,2.13,15.84亿,-9.30亿,-23.69%,36.77亿,4.13亿
2021,66.339,17.2759,3.84,2.0914,31.72,13.37%,-1.13亿,90.93%,2.44,17.19亿,-3.40亿,-3.46%,42.12亿,2.72亿
2020,74.139,17.527,4.23,2.6497,27.98,-15.97%,-12.45亿,-581.51%,2.36,18.18亿,-2.27亿,-44.56%,41.37亿,2.54亿
2019,97.14,17.4713,5.56,2.918,33.29,-13.75%,2.59亿,486.22%,3.01,21.16亿,10.97亿,7.90%,53.50亿,8.46亿
2018,97.4,17.4866,5.57,2.5233,38.6,16.92%,4412.06万,-88.67%,2.81,24.37亿,8.46亿,1.81%,49.57亿,8.46亿
2017,,,9.61,,32.97,50.64%,3.89亿,3.18%,4.44,30.64亿,8.97亿,15.49%,54.59亿,6.40亿
2016,,,12.64,,21.89,123.27%,3.77亿,265.67%,4.20,24.81亿,6.07亿,27.41%,51.32亿,5.36亿
2015,,,16.09,,9.8,170.48%,1.03亿,48.73%,2.71,5.45亿,2.54亿,11.79%,14.28亿,1.50亿
2014,,,8.58,,3.62,48.97%,6937.35万,212.20%,3.15,3.46亿,1.65亿,18.56%,7.49亿,5790.44万
2013,,,2.21,,2.43,-13.67%,2222.05万,-52.61%,4.65,3.51亿,1.06亿,9.38%,5.37亿,4436.13万
2012,,,1.36,,2.82,-5.65%,4689.03万,9.85%,9.72,4.74亿,1.30亿,16.96%,5.52亿,3970.73万
2011,,,,,2.99,63.25%,4268.77万,58.97%,3.79,1.70亿,8722.41万,14.47%,1.61亿,4314.50万
2010,,,,,1.83,76.17%,2685.21万,107.29%,2.78,1.02亿,4830.55万,14.81%,1.22亿,4177.91万
