报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,87.263,1.8142,48.1,3.8658,16.93,-11.75%,2.74亿,24.40%,10.65,13.34亿,6.33亿,16.47%,19.17亿,5.21亿
2024,81.788,1.7703,46.2,2.9452,27.77,63.45%,2.90亿,184.50%,9.52,9.81亿,5.56亿,10.58%,16.87亿,5.39亿
2023,50.297,1.729,29.09,2.9604,16.99,22.80%,1.02亿,169.54%,8.18,7.30亿,4.24亿,5.78%,14.13亿,3.29亿
2022,31.538,1.73,18.23,2.2788,13.84,-19.20%,-1.47亿,-567.42%,7.86,4.17亿,3.65亿,-12.09%,13.62亿,3.29亿
2021,67.015,1.7312,38.71,3.9121,17.13,6.45%,3136.34万,-86.65%,8.68,5.61亿,5.29亿,0.92%,15.24亿,4.70亿
2020,85.139,1.728,49.27,5.2914,16.09,2.90%,2.35亿,20.61%,8.96,9.58亿,5.94亿,14.82%,15.81亿,2.30亿
2019,48.876,0.864,56.57,3.1251,15.64,32.22%,1.95亿,28.83%,15.97,11.10亿,4.42亿,12.73%,13.96亿,2.02亿
2018,,,,,11.83,38.81%,1.51亿,30.19%,6.63,1.84亿,2.68亿,13.13%,4.44亿,1.64亿
2017,,,,,8.52,44.84%,1.16亿,116.49%,4.96,1.54亿,1.78亿,14.08%,3.33亿,1.46亿
2016,,,,,5.88,45.16%,5363.30万,-3.22%,3.64,1.30亿,9906.88万,9.89%,2.25亿,9810.43万
2015,,,,,4.05,-0.62%,5541.97万,39.33%,2.79,6753.45万,6343.58万,13.59%,1.70亿,6618.75万
2014,,,,,4.08,4.67%,3977.70万,5.32%,2.11,3337.92万,9860.22万,9.64%,1.29亿,6032.87万
2013,,,,,3.9,False,3776.61万,False,1.71,4070.21万,7432.52万,9.68%,1.03亿,6918.51万
