报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,104.137,4.5594,22.84,11.08,27.67%,6072.44万,50.69%,7.39,9.3986,175.6923,3.0907,PS；PE,21.22亿,14.38亿,5.46%,33.66亿,9.99亿,0.2,,香港中央结算有限公司
2026-03-31,104.137,4.5594,22.84,11.08,27.67%,6072.44万,50.69%,7.39,2.3497,175.6923,3.0907,PS；PE,21.22亿,14.38亿,5.46%,33.66亿,9.99亿,0.2,,香港中央结算有限公司
2025,70.819,4.3905,16.13,43.92,11.34%,2.85亿,34.82%,7.1,1.6125,25.2031,2.2718,PS；PE,12.67亿,13.77亿,6.36%,33.04亿,10.06亿,0.15,,香港中央结算有限公司
2024,50.929,4.3904,11.6,39.45,21.11%,2.11亿,690.05%,6.38,1.291,24.1667,1.8182,PS；PE,11.81亿,11.82亿,4.29%,28.97亿,9.91亿,,,香港中央结算有限公司
2023,49.612,4.3904,11.3,32.57,-15.28%,2674.67万,-82.99%,5.91,1.5232,188.3333,1.912,PS；PE,10.03亿,9.81亿,-0.06%,28.46亿,9.84亿,0.1,,香港中央结算有限公司
2022,39.131,4.3918,8.91,38.45,-3.65%,1.57亿,-48.62%,5.98,1.0177,24.75,1.49,PS；PE,4.63亿,9.97亿,3.50%,27.87亿,8.05亿,0.1,,香港中央结算有限公司
2021,49.153,3.8551,12.75,39.9,11.41%,3.06亿,24.20%,5.87,1.2319,16.7763,2.1721,PS；PE,7.30亿,8.86亿,7.53%,27.01亿,7.68亿,0.2,,香港中央结算有限公司
2020,30.22,2.7398,11.03,35.82,77.36%,2.46亿,58.17%,4.55,0.8437,16.9692,2.4242,PS；PE,5.54亿,6.67亿,6.89%,17.93亿,7.20亿,0.2,,香港中央结算有限公司
2019,13.599,1.918,7.09,20.19,13.79%,1.56亿,43.46%,5.57,0.6736,17.2927,1.2729,PS；PE,5.25亿,4.79亿,7.71%,15.26亿,4.49亿,0.25,,香港中央结算有限公司
2018,7.604,1.37,5.55,17.75,2.01%,1.09亿,-32.10%,7.35,0.4284,13.875,0.7551,PS；PE,5.50亿,3.78亿,6.12%,14.11亿,3.03亿,0.2,,香港中央结算有限公司
2017,,,14.06,17.4,18.73%,1.60亿,9.03%,9.7,,12.6667,1.4495,PS；PE,9.94亿,3.04亿,9.20%,13.29亿,2.59亿,,,香港中央结算有限公司
2016,,,,14.65,14.91%,1.47亿,68.47%,4.17,,,,PS；PE,1.45亿,1.51亿,10.01%,4.29亿,1.74亿,,,香港中央结算有限公司
2015,,,,12.75,6.00%,8709.37万,53.63%,1.86,,,,PS；PE,7001.91万,3934.01万,6.95%,1.49亿,1.40亿,,,香港中央结算有限公司
2014,,,,12.03,24.68%,5669.21万,60.72%,1.97,,,,PS；PE,3819.57万,9093.70万,4.91%,2.06亿,1.45亿,,,香港中央结算有限公司
2013,,,,9.65,False,3527.29万,False,1.52,,,,PS；PE,3632.33万,3517.84万,3.63%,1.24亿,1.34亿,,,香港中央结算有限公司
