报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,77.502,5.1258,15.12,5.94,1.38%,1685.05万,32.69%,2.26,13.0475,504.0,6.6903,PS；PE,3.76亿,3.23亿,2.80%,11.63亿,2.60亿,0.02,,上海润欣信息技术有限公司
2026-03-31,77.502,5.1258,15.12,5.94,1.38%,1685.05万,32.69%,2.26,3.2619,504.0,6.6903,PS；PE,3.76亿,3.23亿,2.80%,11.63亿,2.60亿,0.02,,上海润欣信息技术有限公司
2025,102.977,5.1258,20.09,28.88,11.25%,5522.75万,51.85%,2.24,3.5657,182.6364,8.9687,PS；PE,3.64亿,3.06亿,1.88%,11.54亿,2.63亿,0.035,,上海润欣信息技术有限公司
2024,141.692,5.046,28.08,25.96,20.16%,3636.98万,2.07%,2.14,5.4581,401.1429,13.1215,PS；PE,2.86亿,2.72亿,1.35%,11.03亿,2.81亿,0.045,,上海润欣信息技术有限公司
2023,42.651,5.0475,8.45,21.6,2.80%,3563.22万,-34.15%,2.1,1.9746,120.7143,4.0238,PS；PE,2.58亿,2.61亿,1.55%,10.66亿,3.06亿,0.034999999999999996,,上海润欣信息技术有限公司
2022,29.292,4.8657,6.02,21.02,13.13%,5411.18万,-7.10%,2.02,1.3935,54.7273,2.9802,PS；PE,2.16亿,2.43亿,2.56%,10.24亿,4.26亿,0.034999999999999996,,上海润欣信息技术有限公司
2021,37.498,4.7707,7.86,18.58,33.96%,5824.73万,29.37%,1.63,2.0182,65.5,4.8221,PS；PE,1.91亿,2.10亿,3.11%,8.01亿,2.58亿,0.03,,上海润欣信息技术有限公司
2020,35.828,4.7707,7.51,13.87,-4.37%,4502.49万,53.43%,1.57,2.5831,83.4444,4.7834,PS；PE,2.77亿,1.70亿,3.26%,7.53亿,1.12亿,0.02,,上海润欣信息技术有限公司
2019,27.13,3.1805,8.53,14.5,-14.36%,2934.52万,86.01%,1.56,1.871,142.1667,5.4679,PS；PE,1.47亿,1.39亿,2.04%,7.47亿,1.14亿,0.08,,上海润欣信息技术有限公司
2018,17.76,3.0,5.92,16.93,-7.45%,1577.61万,-71.01%,2.29,1.049,118.4,2.5852,PS；PE,2.00亿,1.36亿,0.96%,7.31亿,3.06亿,0.1,,上海润欣信息技术有限公司
2017,,,9.04,18.3,18.88%,5441.48万,10.34%,1.67,,50.2222,5.4132,PS；PE,2.06亿,1.53亿,2.99%,5.02亿,2.57亿,0.15,,上海润欣信息技术有限公司
2016,,,12.39,15.39,34.59%,4931.38万,19.69%,3.96,,77.4375,3.1288,PS；PE,1.71亿,1.20亿,3.21%,4.78亿,3.31亿,0.3,,上海润欣信息技术有限公司
2015,,,10.53,11.43,13.14%,4120.19万,7.54%,3.78,,22.8913,2.7857,PS；PE,1.20亿,1.11亿,3.60%,4.56亿,1.32亿,,,上海润欣信息技术有限公司
2014,,,,10.11,1.46%,3831.23万,-3.92%,2.83,,,,PS；PE,1.16亿,8845.38万,3.80%,2.57亿,1.11亿,,,上海润欣信息技术有限公司
2013,,,,9.96,5.82%,3987.57万,-8.57%,2.63,,,,PS；PE,1.44亿,7256.32万,4.04%,2.39亿,8525.94万,,,上海润欣信息技术有限公司
2012,,,,9.41,19.84%,4361.21万,13.01%,2.41,,,,PS；PE,9485.77万,5453.49万,4.65%,2.19亿,9726.79万,,,上海润欣信息技术有限公司
2011,,,,7.85,False,3858.99万,False,2.2,,,,PS；PE,6423.72万,3524.89万,4.95%,1.75亿,8957.42万,,,上海润欣信息技术有限公司
